32_no,32_date,32_requisitioner,32_gene_bank_id,32_genus,32_species,32_tax_name,32_family,32_order,32_functional_group,32_ciat_id,32_set_ciat,32_batch,32_run,32_replication,32_syrange_no,32_bag_weight,32_digested_weight_g,32_remarks,32_undigested_dm_g,32_digested_feed_mg,32_percentage_dmd_truly_digestibility,32_ndf_incubated_mg,32_ndf_digestibility_mg,32_ndf_digestibillity_in_24h,32_remarks
No,Date,Requisitioner,Gene Bank ID,Genus,Species,Tax Name,Family,Order,Functional Group,CIAT ID,Set CIAT,Batch,Run,Replication,Syrange No,"Bag weight, g","Digested weight, g",Remarks,"Undigested DM, g","Digested feed, mg","% DMD, Truly digestibility","NDF incubated, mg","NDF digestibility, mg",% NDF digestibility in 24 h,Remarks
2242,45880,0,CIAT-CIAT_26146,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2149,21,55,1,2,19,0.5352,0.8523,,0.3171,211.5471058,40.01669611,383.4773271,66.37732712,17.30932246,
2243,45880,0,CIAT-CIAT_26146,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2149,21,55,1,3,20,0.5427,0.8049,,0.2622,273.8552771,51.08713389,388.8511686,126.6511686,32.57060254,
2244,45880,0,CIAT-CIAT_26149,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2150,21,55,1,1,21,0.5253,0.796,,0.2707,246.3803129,47.64836462,349.1394368,78.43943678,22.46650722,
2245,45880,0,CIAT-CIAT_26149,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2150,21,55,1,2,22,0.5401,0.8276,,0.2875,244.1487283,45.92294034,358.9762227,71.47622274,19.9111301,
2246,45880,0,CIAT-CIAT_26149,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2150,21,55,1,3,23,0.5252,0.7964,,0.2712,245.7818776,47.54168149,349.072972,77.87297201,22.30850804,
2247,45880,0,CIAT-CIAT_26160,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2151,21,55,1,1,24,0.5313,0.8251,,0.2938,227.4078865,43.63093737,356.6352604,62.83526041,17.61891416,
2248,45880,0,CIAT-CIAT_26160,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2151,21,55,1,2,25,0.5035,0.7976,,0.2941,199.8359512,40.4578672,337.9745033,43.87450332,12.98160154,
2249,45880,0,CIAT-CIAT_26160,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2151,21,55,1,3,26,0.5105,0.7672,,0.2567,244.1029853,48.74231833,342.6732551,85.97325511,25.08898895,
2250,45880,0,CIAT-CIAT_26415,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2152,21,55,1,1,27,0.5066,0.7651,,0.2585,236.7589646,47.80508411,341.914492,83.41449204,24.39630199,
2251,45880,0,CIAT-CIAT_26415,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2152,21,55,1,2,28,0.5,0.7936,,0.2936,195.206716,39.93535882,337.4600198,43.86001978,12.99710105,
2252,45880,0,CIAT-CIAT_26415,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2152,21,55,1,3,29,0.5043,0.7864,,0.2821,210.9104537,42.78011797,340.362176,58.26217595,17.11769993,
2253,45880,0,CIAT-BH22_4092,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2153,21,55,1,1,30,0.4984,0.7901,,0.2917,197.8053314,40.40922921,329.929995,38.229995,11.58730506,
2254,45880,0,CIAT-BH22_4092,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2153,21,55,1,2,31,0.5288,0.8235,,0.2947,224.6627994,43.25739149,350.0541359,55.35413594,15.81302155,
2255,45880,0,CIAT-BH22_4092,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2153,21,55,1,3,32,0.5398,0.815,,0.2752,254.9664885,48.09177759,357.3358975,82.13589747,22.98562726,
2256,45880,0,CIAT-CIAT_26438,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2154,21,55,1,1,33,0.55,0.8356,,0.2856,253.4280142,47.01574084,391.0879839,105.4879839,26.97295448,
2257,45880,0,CIAT-CIAT_26438,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2154,21,55,1,2,34,0.528,0.7835,,0.2555,261.9668936,50.62486062,375.4444645,119.9444645,31.94732533,
2258,45880,0,CIAT-CIAT_26438,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2154,21,55,1,3,35,0.5509,0.8227,,0.2718,268.11006,49.65828198,391.727946,119.927946,30.61511114,
2259,45880,0,CIAT-CIAT_26570,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2155,21,55,1,1,36,0.5632,0.8174,,0.2542,296.7810038,53.86410815,365.939382,111.739382,30.53494308,
2260,45880,0,CIAT-CIAT_26570,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2155,21,55,1,2,37,0.5527,0.8246,,0.2719,268.8088082,49.71415374,359.1170036,87.21700361,24.28651463,
2261,45880,0,CIAT-CIAT_26570,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2155,21,55,1,3,38,0.5405,0.8107,,0.2702,258.5734953,48.90061578,351.1900497,80.99004966,23.06160147,
2262,45880,0,CIAT-BH22_3115,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2156,21,55,1,1,39,0.5347,0.8357,,0.301,220.9772162,42.33464782,370.5475305,69.54753054,18.76885549,
2263,45880,0,CIAT-BH22_3115,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2156,21,55,1,2,40,0.5057,0.7805,,0.2748,218.8672493,44.33497455,350.4505072,75.65050719,21.58664509,
2264,45880,0,CIAT-BH22_3115,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2156,21,55,1,3,41,0.5209,0.7986,,0.2777,230.8055768,45.38899617,360.9841194,83.28411943,23.07140812,
2265,45880,0,CIAT-BH22_1375,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2157,21,55,1,1,42,0.5187,0.7682,,0.2495,255.0409473,50.54910779,341.3746433,91.87464332,26.91314224,
2266,45880,0,CIAT-BH22_1375,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2157,21,55,1,2,43,0.5066,0.7727,,0.2661,226.6712433,45.99928392,333.4112094,67.31120938,20.18864618,
2267,45880,0,CIAT-BH22_1375,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2157,21,55,1,3,44,0.5014,0.7754,,0.274,213.7131887,43.81944012,329.9889072,55.98890719,16.96690585,
2268,45880,0,CIAT-CIAT_6133,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2158,21,55,1,1,45,0.5324,0.7983,,0.2659,257.9038717,49.23672497,381.8248959,115.9248959,30.36074839,
2269,45880,0,CIAT-CIAT_6133,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2158,21,55,1,2,46,0.5089,0.8182,,0.3093,191.3833026,38.22442283,364.9712426,55.67124258,15.25359702,
2270,45880,0,CIAT-CIAT_6133,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2158,21,55,1,3,47,0.5371,0.8537,,0.3166,211.8279855,40.08644344,385.1956266,68.59562662,17.80799726,
2271,45880,0,CIAT-CIAT_679,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2159,21,55,1,1,48,0.5184,0.8239,,0.3055,199.0082068,39.44598009,357.0576027,51.55760266,14.43957565,
2272,45880,0,CIAT-CIAT_679,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2159,21,55,1,2,49,0.5015,0.8807,,0.3792,108.8610836,22.30480717,345.4174146,-33.78258539,-9.780220671,
2273,45880,0,CIAT-CIAT_679,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2159,21,55,1,3,50,0.4962,0.7636,,0.2674,215.50311,44.62657323,341.7669414,74.36694144,21.75954793,
2274,45880,0,BLANK 8H,BLANK,8H,BLANK 8H,0,0,0,BLANK 8H,21,55,1,1,51,,,,,,,,,,
2275,45880,0,BLANK 8H,BLANK,8H,BLANK 8H,0,0,0,BLANK 8H,21,55,1,2,52,,,,,,,,,,
2276,45880,0,CIAT-BH22_4865,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2160,21,55,1,1,53,0.4944,0.8706,,0.3762,105.7448565,21.94127712,324.4954287,-51.70457129,-15.93383657,
2277,45880,0,CIAT-BH22_4865,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2160,21,55,1,2,54,0.4939,0.8127,,0.3188,162.6574528,33.78438776,324.1672578,5.367257769,1.655706318,
2278,45880,0,CIAT-BH22_4865,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2160,21,55,1,3,55,0.5172,0.832,,0.3148,189.3704689,37.56080147,339.4600237,24.66002373,7.26448536,
2279,45880,0,CIAT-BH22_1706,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2161,21,55,1,1,56,0.5275,0.9488,,0.4213,94.09449475,18.25679081,372.9712426,-48.32875736,-12.95777042,
2280,45880,0,CIAT-BH22_1706,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2161,21,55,1,2,57,0.5419,0.9278,,0.3859,143.5640317,27.11497346,383.1528273,-2.747172729,-0.716991376,
2281,45880,0,CIAT-BH22_1706,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2161,21,55,1,3,58,0.5244,0.8131,,0.2887,223.6656361,43.65352013,370.7793737,82.07937372,22.13698483,
2282,45880,0,CIAT-BH22_4169,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2162,21,55,1,1,59,0.533,0.9292,,0.3962,124.1717839,23.86212852,376.0303429,-20.16965709,-5.363837645,
2283,45880,0,CIAT-BH22_4169,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2162,21,55,1,2,60,0.5086,0.8125,,0.3039,192.6498861,38.79769012,358.8161959,54.91619588,15.3048264,
2284,45880,0,CIAT-BH22_4169,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2162,21,55,1,3,61,0.5473,0.914,,0.3667,167.6329781,31.37238107,386.1189619,19.41896187,5.029269159,
2285,45880,0,CIAT-BH22_1258,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2163,21,55,1,1,62,0.5177,0.8277,,0.31,195.9265037,38.72627788,359.7829803,49.78298035,13.83694701,
2286,45880,0,CIAT-BH22_1258,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2163,21,55,1,2,63,0.5348,0.8733,,0.3385,184.1376167,35.23236958,371.6668686,33.16686863,8.923816307,
2287,45880,0,CIAT-BH22_1258,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2163,21,55,1,3,64,0.544,0.9248,,0.3808,150.828391,28.37101884,378.0605395,-2.739460481,-0.724608943,
2288,45880,0,CIAT-BH22_1370,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2164,21,55,1,1,65,0.5431,0.841,,0.2979,232.8184983,43.86854783,351.1625743,53.26257433,15.1674974,
2289,45880,0,CIAT-BH22_1370,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2164,21,55,1,2,66,0.5695,0.8802,,0.3107,245.8166356,44.17058177,368.2325282,57.53252823,15.62396687,
2290,45880,0,CIAT-BH22_1370,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2164,21,55,1,3,67,0.488,0.8962,,0.4082,68.67465875,14.40098724,315.5355115,-92.66448854,-29.36737235,
2291,45880,0,CIAT-BH22_2225,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2165,21,55,1,1,68,0.5193,0.8337,,0.3144,194.8016579,38.25628902,372.3401273,57.94012728,15.56107522,
2292,45880,0,CIAT-BH22_2225,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2165,21,55,1,2,69,0.5018,0.9433,,0.4415,50.54196409,10.27188081,359.792559,-81.70744104,-22.70959724,
2293,45880,0,CIAT-BH22_2225,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2165,21,55,1,3,70,0.5003,0.8131,,0.3128,177.7711332,36.23758537,358.7170531,45.91705311,12.80035413,
2294,45880,0,CIAT-BH22_0528,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2166,21,55,1,1,71,0.5246,0.9543,,0.4297,85.51154284,16.5973655,378.967045,-50.73295499,-13.387168,
2295,45880,0,CIAT-BH22_0528,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2166,21,55,1,2,72,0.518,0.853,,0.335,173.7296592,34.14970133,374.1992553,39.19925527,10.47550328,
2296,45880,0,CIAT-BH22_0528,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2166,21,55,1,3,73,0.5152,0.9697,,0.4545,51.4797691,10.1742742,372.1765566,-82.32344341,-22.11945969,
2297,45880,0,CIAT-BH22_3507,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2167,21,55,1,1,74,0.5088,0.8296,,0.3208,177.523958,35.62420694,358.1317035,37.33170351,10.42401528,
2298,45880,0,CIAT-BH22_3507,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2167,21,55,1,2,75,0.5118,0.9427,,0.4309,70.36218891,14.03700308,360.2433291,-70.65667088,-19.61359591,
2299,45880,0,CIAT-BH22_3507,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2167,21,55,1,3,76,0.5103,0.8439,,0.3336,166.1930735,33.25237629,359.1875163,25.58751632,7.123720941,
2300,45880,0,CIAT-BH22_4253,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2168,21,55,1,1,77,0.509,0.9241,,0.4151,83.54496404,16.75439843,339.1477015,-75.95229853,-22.39505036,
2301,45880,0,CIAT-BH22_4253,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2168,21,55,1,2,78,0.5107,0.9397,,0.429,71.31037944,14.25322807,340.2804148,-88.71958519,-26.07249237,
2302,45880,0,CIAT-BH22_4253,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2168,21,55,1,3,79,0.4907,0.7877,,0.297,183.7172571,38.21732097,326.9543755,29.95437546,9.161637742,
2303,45880,0,CIAT-BH22_2189,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2169,21,55,1,1,80,0.4946,0.8997,,0.4051,74.14731969,15.47161907,326.8613573,-78.23864268,-23.93633904,
2304,45880,0,CIAT-BH22_2189,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2169,21,55,1,2,81,0.4989,0.8315,,0.3326,150.8138451,31.19766772,329.7030553,-2.896944671,-0.878652662,
2305,45880,0,CIAT-BH22_2189,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2169,21,55,1,3,82,0.5147,0.8482,,0.3335,165.2234036,33.12926613,340.1446434,6.644643371,1.953475823,
2306,45880,0,CIAT-BH22_0765,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2170,21,55,1,1,83,0.5057,0.9366,,0.4309,62.08291671,12.59332009,356.2163226,-74.68367739,-20.96582123,
2307,45880,0,CIAT-BH22_0765,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2170,21,55,1,2,84,0.5196,0.8512,,0.3316,174.9333667,34.53540836,366.0075168,34.40751676,9.400767795,
2308,45880,0,CIAT-BH22_0765,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2170,21,55,1,3,85,0.5146,0.9857,,0.4711,30.55910409,6.091607596,362.4855045,-108.6144955,-29.96381764,
2309,45880,0,CIAT-BH22_2531,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2171,21,55,1,1,86,0.5254,1.0121,,0.4867,20.05480964,3.957497642,360.9057436,-125.7942564,-34.85515501,
2310,45880,0,CIAT-BH22_2531,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2171,21,55,1,2,87,0.5189,0.843,,0.3241,176.3854791,35.24287646,356.4407887,32.34078868,9.073256963,
2311,45880,0,CIAT-BH22_2531,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2171,21,55,1,3,88,0.5261,0.8566,,0.3305,176.9299683,34.86785948,361.3865849,30.88658494,8.54668829,
2312,45880,0,CIAT-BH22_0132,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2172,21,55,1,1,89,0.516,0.921,,0.405,93.07079292,18.68625791,358.0876889,-46.91231108,-13.10078859,
2313,45880,0,CIAT-BH22_0132,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2172,21,55,1,2,90,0.5108,0.8198,,0.309,184.0514749,37.32905878,354.4790533,45.47905329,12.82982813,
2314,45880,0,CIAT-BH22_0132,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2172,21,55,1,3,91,0.5412,0.9214,,0.3802,142.1951805,27.21984922,375.5756923,-4.624307671,-1.23125851,
2315,45880,0,CIAT-BH22_3521,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2173,21,55,1,1,92,0.5229,0.9445,,0.4216,87.73551133,17.22548485,345.293595,-76.30640498,-22.0989923,
2316,45880,0,CIAT-BH22_3521,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2173,21,55,1,2,93,0.5257,0.7972,,0.2715,240.5628768,46.97916754,347.1425567,75.64255671,21.79005577,
2317,45880,0,CIAT-BH22_3521,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2173,21,55,1,3,94,0.5623,0.9782,,0.4159,131.8134405,24.06613216,371.3111273,-44.58887267,-12.00849352,
2318,45880,LMF,Hohenheimer Heustandard,Hohenheimer,Heustandard,Hohenheimer Heustandard,Forage,Forage,Forage,F25-0017,21,55,1,1,95,0.5594,0.7785,,0.2191,291.8169796,57.11632051,#DIV/0!,#DIV/0!,#DIV/0!,
2319,45880,LMF,Hohenheimer Heustandard,Hohenheimer,Heustandard,Hohenheimer Heustandard,Forage,Forage,Forage,F25-0017,21,55,1,2,96,0.5292,0.8431,,0.3139,169.434404,35.05531628,#DIV/0!,#DIV/0!,#DIV/0!,
2320,45880,LMF,Hohenheimer Heustandard,Hohenheimer,Heustandard,Hohenheimer Heustandard,Forage,Forage,Forage,F25-0017,21,55,1,3,97,0.5682,0.8217,,0.2535,265.4542864,51.1517668,#DIV/0!,#DIV/0!,#DIV/0!,
2321,45880,LMF,Homenheim Concentrate,Homenheim,Concentrate,Homenheim Concentrate,Concentrate,Concentrate,Concentrate,F25-0018,21,55,1,1,98,0.5087,0.6388,,0.1301,326.1687792,71.48610513,#DIV/0!,#DIV/0!,#DIV/0!,
2322,45880,LMF,Homenheim Concentrate,Homenheim,Concentrate,Homenheim Concentrate,Concentrate,Concentrate,Concentrate,F25-0018,21,55,1,2,0,,,,,,,,,,
2323,45880,LMF,Homenheim Concentrate,Homenheim,Concentrate,Homenheim Concentrate,Concentrate,Concentrate,Concentrate,F25-0018,21,55,1,3,0,,,,,,,,,,
2324,45880,LMF,Sample 8,Cynodon,nlemfuensis,Cynodon nlemfuensis ,Poaceae,Poales,Grasses,F25-0008,21,55,1,1,99,0.5232,1.0119,,0.4887,1.700256339,0.346707881,#DIV/0!,#DIV/0!,#DIV/0!,
2325,45880,LMF,Sample 8,Cynodon,nlemfuensis,Cynodon nlemfuensis ,Poaceae,Poales,Grasses,F25-0008,21,55,1,2,100,0.5106,0.8385,,0.3279,150.6901584,31.48626351,#DIV/0!,#DIV/0!,#DIV/0!,
2326,45880,LMF,Sample 8,Cynodon,nlemfuensis,Cynodon nlemfuensis ,Poaceae,Poales,Grasses,F25-0008,21,55,1,3,101,0.5097,0.8638,,0.3541,123.64658,25.88120673,#DIV/0!,#DIV/0!,#DIV/0!,
2327,45880,0,BLANK 24 H,BLANK 24 H,BLANK 24 H,BLANK 24 H,0,0,0,BLANK 24 H,21,55,1,1,104,,,,,,,,,,
2328,45880,0,BLANK 24 H,BLANK 24 H,BLANK 24 H,BLANK 24 H,0,0,0,BLANK 24 H,21,55,1,2,105,,,,,,,,,,
2329,45882,0,BLANK 24 H,BLANK 24 H,BLANK 24 H,BLANK 24 H,0,0,0,BLANK 24 H,21,56,2,1,106,,,,,,,,,,
2330,45882,0,BLANK 24 H,BLANK 24 H,BLANK 24 H,BLANK 24 H,0,0,0,BLANK 24 H,21,56,2,2,107,,,,,,,,,,
2331,45882,0,CIAT-BH16_1763,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2144,21,56,2,1,108,0.5545,0.7608,,0.2063,336.1709587,61.97031441,368.1597907,161.8597907,43.96454877,
2332,45882,0,CIAT-BH16_1763,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2144,21,56,2,2,109,0.5393,0.7677,,0.2284,299.2006998,56.70968593,358.067764,129.667764,36.2131912,
2333,45882,0,CIAT-BH16_1763,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2144,21,56,2,3,110,0.5574,0.8013,,0.2439,301.4080476,55.27298724,370.0852432,126.1852432,34.09626445,
2334,45882,0,CIAT-BH16B_2165,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2145,21,56,2,1,111,0.5571,0.8033,,0.2462,298.8163871,54.82704634,388.4044398,142.2044398,36.61246505,
2335,45882,0,CIAT-BH16B_2165,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2145,21,56,2,2,112,0.5513,0.7943,,0.243,296.3421903,54.94511566,384.3607389,141.3607389,36.77814214,
2336,45882,0,CIAT-BH16B_2165,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2145,21,56,2,3,113,0.5314,0.7809,,0.2495,270.3738253,52.00758572,370.4866618,120.9866618,32.65614508,
2337,45882,0,CIAT-BH16B_2167,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2146,21,56,2,1,114,0.5621,0.8099,,0.2478,303.5962399,55.0595412,399.4651897,151.6651897,37.96706036,
2338,45882,0,CIAT-BH16B_2167,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2146,21,56,2,2,115,0.5324,0.7919,,0.2595,262.7618006,50.31227639,378.3584184,118.8584184,31.41423915,
2339,45882,0,CIAT-BH16B_2167,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2146,21,56,2,3,116,0.5549,0.8146,,0.2597,284.6333455,52.29026439,394.3483966,134.6483966,34.14452747,
2340,45882,0,CIAT-CIAT_16886,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2147,21,56,2,1,117,0.5758,0.8126,,0.2368,327.7747092,58.05692388,399.7874441,162.9874441,40.768525,
2341,45882,0,CIAT-CIAT_16886,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2147,21,56,2,2,118,0.5428,0.7976,,0.2548,277.4180482,52.12488549,376.8749994,122.0749994,32.39137634,
2342,45882,0,CIAT-CIAT_16886,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2147,21,56,2,3,119,0.5787,0.8219,,0.2432,324.2181733,57.13919444,401.8009619,158.6009619,39.47251922,
2343,45882,0,CIAT-CIAT_16891,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2148,21,56,2,1,120,0.5846,0.8139,,0.2293,345.9498181,60.13905736,390.6373498,161.3373498,41.30105579,
2344,45882,0,CIAT-CIAT_16891,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2148,21,56,2,2,121,0.5677,0.8428,,0.2751,283.5201193,50.75365342,379.3445492,104.2445492,27.48017585,
2345,45882,0,CIAT-CIAT_16891,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2148,21,56,2,3,122,0.59,0.8462,,0.2562,324.3634497,55.87045651,394.2457003,138.0457003,35.01514415,
2346,45882,0,CIAT-CIAT_26146,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2149,21,56,2,1,123,0.5726,0.8132,,0.2406,324.9891868,57.46028998,410.2748832,169.6748832,41.3563906,
2347,45882,0,CIAT-CIAT_26146,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2149,21,56,2,2,124,0.5646,0.7985,,0.2339,323.7871374,58.05892151,404.5427857,170.6427857,42.18164103,
2348,45882,0,CIAT-CIAT_26146,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2149,21,56,2,3,125,0.5818,0.8204,,0.2386,336.0765436,58.48099202,416.8667954,178.2667954,42.76349121,
2349,45882,0,CIAT-CIAT_26149,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2150,21,56,2,1,126,0.5617,0.8207,,0.259,293.91074,53.15699601,373.3326131,114.3326131,30.62486615,
2350,45882,0,CIAT-CIAT_26149,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2150,21,56,2,2,127,0.5513,0.7664,,0.2151,327.5734751,60.36290516,366.420277,151.320277,41.29691682,
2351,45882,0,CIAT-CIAT_26149,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2150,21,56,2,3,128,0.5701,0.7981,,0.228,333.1793002,59.37127404,378.9156537,150.9156537,39.82829747,
2352,45882,0,CIAT-CIAT_26160,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2151,21,56,2,1,129,0.5576,0.7688,,0.2112,335.8083146,61.38998359,374.2891421,163.0891421,43.57303586,
2353,45882,0,CIAT-CIAT_26160,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2151,21,56,2,2,130,0.5653,0.8017,,0.2364,318.1620521,57.37176766,379.4577691,143.0577691,37.70057717,
2354,45882,0,CIAT-CIAT_26160,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2151,21,56,2,3,131,0.5906,0.8279,,0.2373,342.0814752,59.04252895,396.4404005,159.1404005,40.14232664,
2355,45882,0,CIAT-CIAT_26415,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2152,21,56,2,1,132,0.5758,0.8339,,0.2581,304.8098141,54.14896072,388.6189588,130.5189588,33.58532975,
2356,45882,0,CIAT-CIAT_26415,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2152,21,56,2,2,133,0.5719,0.8343,,0.2624,296.6971217,53.06718819,385.9867706,123.5867706,32.01839546,
2357,45882,0,CIAT-CIAT_26415,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2152,21,56,2,3,134,0.5804,0.8576,,0.2772,290.2068359,51.14616489,391.723591,114.523591,29.23581668,
2358,45882,0,CIAT-BH22_4092,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F25-2153,21,56,2,1,135,0.5657,0.8252,,0.2595,296.1042656,53.29409508,374.481136,114.981136,30.70411963,
