subset,no,requisitioner,id_lab,id,tax_name,functional_group,batch,run,replication,net_gas_8h_ml,net_gas_24h_ml,gas_ml_g_dm_incubated_24h,tddm,part_fact,ch4_percentage_in_gas_8h,ch4_percentage_in_gas_24h,ch4_ml_g_dm_incubated_24h,methane_intensity,ch4_ml_g_ndf_digested_24h
2,1811,Breding ,F25-2078,CIAT-PM-21-6106,Megathyrsus maximus,Grass,51.0,3.0,3.0,34.81,72.31,146.01,56.29,3.85,14.4,16.06,23.45,41.66,339.12
2,1812,Breding ,F25-2079,CIAT-PM-21-2580,Megathyrsus maximus,Grass,51.0,3.0,1.0,40.56,82.93,165.46,60.58,3.66,13.8,15.54,25.71,42.44,327.1
2,1813,Breding ,F25-2079,CIAT-PM-21-2580,Megathyrsus maximus,Grass,51.0,3.0,2.0,39.24,82.05,165.99,58.0,3.49,13.5,15.27,25.35,43.71,353.7
2,1814,Breding ,F25-2079,CIAT-PM-21-2580,Megathyrsus maximus,Grass,51.0,3.0,3.0,39.24,80.72,159.44,57.61,3.61,13.9,15.44,24.62,42.73,357.81
2,1815,Breding ,F25-2080,CIAT-CIAT-16031,Megathyrsus maximus,Grass,51.0,3.0,1.0,39.24,81.6,164.42,55.73,3.39,14.0,15.71,25.84,46.36,392.57
2,1816,Breding ,F25-2080,CIAT-CIAT-16031,Megathyrsus maximus,Grass,51.0,3.0,2.0,37.02,76.29,147.8,54.07,3.66,14.0,15.54,22.98,42.49,393.61
2,1817,Breding ,F25-2080,CIAT-CIAT-16031,Megathyrsus maximus,Grass,51.0,3.0,3.0,36.58,76.74,148.28,55.3,3.73,14.2,15.56,23.07,41.72,373.01
2,1818,Breding ,F25-2081,CIAT-CIAT-26936,Megathyrsus maximus,Grass,51.0,3.0,1.0,33.48,76.74,156.22,46.74,2.99,14.7,15.77,24.64,52.71,593.91
2,1819,Breding ,F25-2081,CIAT-CIAT-26936,Megathyrsus maximus,Grass,51.0,3.0,2.0,29.06,62.13,122.44,56.23,4.59,14.5,15.78,19.32,34.35,283.62
2,1820,Breding ,F25-2081,CIAT-CIAT-26936,Megathyrsus maximus,Grass,51.0,3.0,3.0,33.48,75.41,142.87,49.15,3.44,14.6,15.88,22.69,46.16,499.48
2,1821,Breding ,F25-2082,CIAT-PM-21-0074,Megathyrsus maximus,Grass,51.0,3.0,1.0,38.79,72.31,136.1,60.29,4.43,14.2,15.5,21.09,34.99,292.17
2,1822,Breding ,F25-2082,CIAT-PM-21-0074,Megathyrsus maximus,Grass,51.0,3.0,2.0,35.7,67.0,126.04,59.89,4.75,14.0,15.45,19.47,32.51,274.21
2,1823,Breding ,F25-2082,CIAT-PM-21-0074,Megathyrsus maximus,Grass,51.0,3.0,3.0,38.79,72.75,136.28,50.38,3.7,14.1,15.59,21.25,42.18,493.67
2,1824,Breding ,F25-2083,CIAT-PM-21-0072,Megathyrsus maximus,Grass,51.0,3.0,1.0,37.47,71.87,137.9,51.94,3.77,13.8,15.38,21.21,40.83,403.04
2,1825,Breding ,F25-2083,CIAT-PM-21-0072,Megathyrsus maximus,Grass,51.0,3.0,2.0,37.47,71.43,135.64,47.49,3.5,13.6,15.17,20.57,43.32,523.01
2,1826,Breding ,F25-2083,CIAT-PM-21-0072,Megathyrsus maximus,Grass,51.0,3.0,3.0,37.02,71.87,134.52,51.65,3.84,13.0,14.94,20.1,38.91,397.71
2,1827,Breding ,F25-2084,CIAT-PM-21-6598,Megathyrsus maximus,Grass,51.0,3.0,1.0,39.68,72.75,136.92,50.51,3.69,10.2,13.29,18.2,36.03,395.88
2,1828,Breding ,F25-2084,CIAT-PM-21-6598,Megathyrsus maximus,Grass,51.0,3.0,2.0,37.47,72.31,141.27,43.62,3.09,13.7,15.24,21.53,49.36,792.2
2,1829,Breding ,F25-2084,CIAT-PM-21-6598,Megathyrsus maximus,Grass,51.0,3.0,3.0,38.79,79.39,148.69,48.27,3.25,14.4,15.78,23.46,48.61,596.2
2,1830,Breding ,F25-2085,CIAT-PM-21-6647,Megathyrsus maximus,Grass,51.0,3.0,1.0,39.24,79.83,156.73,44.82,2.86,14.3,15.57,24.4,54.45,748.52
2,1831,Breding ,F25-2085,CIAT-PM-21-6647,Megathyrsus maximus,Grass,51.0,3.0,2.0,41.45,81.16,155.22,50.62,3.26,14.2,15.47,24.02,47.44,494.78
2,1832,Breding ,F25-2085,CIAT-PM-21-6647,Megathyrsus maximus,Grass,51.0,3.0,3.0,38.35,75.41,141.99,44.62,3.14,14.4,15.58,22.12,49.57,720.0
2,1833,Breding ,F25-2086,CIAT-PM-21-0819,Megathyrsus maximus,Grass,51.0,3.0,1.0,38.79,78.95,149.22,50.48,3.38,13.7,15.28,22.8,45.16,510.94
2,1834,Breding ,F25-2086,CIAT-PM-21-0819,Megathyrsus maximus,Grass,51.0,3.0,2.0,39.24,77.62,151.2,39.22,2.59,14.1,15.58,23.56,60.07,1938.53
2,1835,Breding ,F25-2086,CIAT-PM-21-0819,Megathyrsus maximus,Grass,51.0,3.0,3.0,34.81,67.44,133.67,49.48,3.7,13.6,15.2,20.31,41.05,464.51
2,1836,Breding ,F25-2087,CIAT-CIAT-16021,Megathyrsus maximus,Grass,51.0,3.0,1.0,33.48,74.08,141.44,39.88,2.82,14.5,16.03,22.68,56.87,793.82
2,1837,Breding ,F25-2087,CIAT-CIAT-16021,Megathyrsus maximus,Grass,51.0,3.0,2.0,36.58,74.52,144.37,45.64,3.16,14.9,16.43,23.72,51.96,529.59
2,1838,Breding ,F25-2087,CIAT-CIAT-16021,Megathyrsus maximus,Grass,51.0,3.0,3.0,33.93,74.52,145.0,43.98,3.03,14.6,16.18,23.46,53.34,580.58
2,1839,Breding ,F25-2088,CIAT-PM-21-6640,Megathyrsus maximus,Grass,51.0,3.0,1.0,33.04,68.77,131.24,51.93,3.96,13.8,15.57,20.43,39.34,399.25
2,1840,Breding ,F25-2088,CIAT-PM-21-6640,Megathyrsus maximus,Grass,51.0,3.0,2.0,33.48,69.66,137.51,44.41,3.23,13.6,15.42,21.2,47.74,699.2
2,1841,Breding ,F25-2088,CIAT-PM-21-6640,Megathyrsus maximus,Grass,51.0,3.0,3.0,30.83,66.56,128.13,47.99,3.75,13.7,15.42,19.75,41.17,493.18
2,1842,Breding ,F25-2089,CIAT-PM-21-0065,Megathyrsus maximus,Grass,51.0,3.0,1.0,39.24,76.29,148.51,47.68,3.21,14.1,15.51,23.03,48.31,611.93
2,1843,Breding ,F25-2089,CIAT-PM-21-0065,Megathyrsus maximus,Grass,51.0,3.0,2.0,41.45,81.16,154.87,40.6,2.62,14.2,15.42,23.89,58.83,1485.63
2,1844,Breding ,F25-2089,CIAT-PM-21-0065,Megathyrsus maximus,Grass,51.0,3.0,3.0,39.24,77.62,153.89,43.02,2.8,14.3,15.73,24.21,56.28,1004.17
2,1845,Breding ,F25-2090,CIAT-PM-21-6629,Megathyrsus maximus,Grass,51.0,3.0,1.0,30.83,68.77,134.45,49.66,3.69,13.9,15.17,20.39,41.07,336.04
2,1846,Breding ,F25-2090,CIAT-PM-21-6629,Megathyrsus maximus,Grass,51.0,3.0,2.0,34.37,72.31,144.79,31.6,2.18,13.6,15.12,21.9,69.29,1734.28
2,1847,Breding ,F25-2090,CIAT-PM-21-6629,Megathyrsus maximus,Grass,51.0,3.0,3.0,33.04,71.43,134.48,46.23,3.44,13.7,15.1,20.3,43.92,409.34
2,1848,Breding ,F25-2091,CIAT-PM-21-6641,Megathyrsus maximus,Grass,51.0,3.0,1.0,39.24,75.41,145.79,47.07,3.23,14.6,15.9,23.17,49.23,745.77
2,1849,Breding ,F25-2091,CIAT-PM-21-6641,Megathyrsus maximus,Grass,51.0,3.0,2.0,40.56,77.62,152.17,55.97,3.68,14.6,16.08,24.47,43.72,413.46
2,1850,Breding ,F25-2091,CIAT-PM-21-6641,Megathyrsus maximus,Grass,51.0,3.0,3.0,39.68,76.74,152.17,47.65,3.13,14.1,15.65,23.81,49.97,706.57
2,1851,Breding ,F25-2092,CIAT-CIAT-16025,Megathyrsus maximus,Grass,51.0,3.0,1.0,34.81,73.64,146.16,28.63,1.96,13.7,15.23,22.26,77.75,-2912.87
2,1852,Breding ,F25-2092,CIAT-CIAT-16025,Megathyrsus maximus,Grass,51.0,3.0,2.0,34.37,69.66,142.38,43.63,3.06,13.5,15.17,21.6,49.51,587.97
2,1853,Breding ,F25-2092,CIAT-CIAT-16025,Megathyrsus maximus,Grass,51.0,3.0,3.0,40.56,76.74,156.14,51.27,3.28,13.6,15.01,23.44,45.73,396.04
2,1860,Breding ,F25-2094,CIAT-PM-21-4926,Megathyrsus maximus,Grass,51.0,3.0,2.0,25.08,61.25,119.59,37.4,3.13,14.5,15.86,18.97,50.7,790.52
2,1861,Breding ,F25-2094,CIAT-PM-21-4926,Megathyrsus maximus,Grass,51.0,3.0,3.0,21.09,52.4,101.9,35.96,3.53,15.2,16.16,16.46,45.78,824.47
2,1868,Breding ,F25-2097,CIAT-PM-21-0079,Megathyrsus maximus,Grass,51.0,3.0,1.0,32.16,73.64,142.78,46.72,3.27,13.8,15.1,21.55,46.13,498.97
2,1870,Breding ,F25-2097,CIAT-PM-21-0079,Megathyrsus maximus,Grass,51.0,3.0,3.0,32.6,73.2,145.17,39.07,2.69,13.7,15.03,21.82,55.85,989.03
2,1871,Breding ,F25-2098,CIAT-CIAT-6986,Megathyrsus maximus,Grass,51.0,3.0,1.0,29.94,67.44,138.08,29.78,2.16,13.8,15.25,21.05,70.7,4623.14
2,1873,Breding ,F25-2098,CIAT-CIAT-6986,Megathyrsus maximus,Grass,51.0,3.0,3.0,27.73,68.33,133.18,43.96,3.3,14.2,15.33,20.42,46.44,476.57
2,1874,Breding ,F25-2099,CIAT-PM-21-4852,Megathyrsus maximus,Grass,51.0,3.0,1.0,27.29,66.12,125.99,36.66,2.91,14.2,15.37,19.37,52.84,778.31
2,1876,Breding ,F25-2099,CIAT-PM-21-4852,Megathyrsus maximus,Grass,51.0,3.0,3.0,26.85,63.9,123.92,39.75,3.21,14.1,15.38,19.05,47.93,567.82
2,1877,Breding ,F25-2100,CIAT-PM-21-0078,Megathyrsus maximus,Grass,51.0,3.0,1.0,26.4,63.46,121.39,34.72,2.86,14.1,15.44,18.75,54.0,5559.09
2,1879,Breding ,F25-2100,CIAT-PM-21-0078,Megathyrsus maximus,Grass,51.0,3.0,3.0,29.5,67.0,125.04,38.44,3.07,14.2,15.43,19.29,50.2,1405.22
2,1883,Breding ,F25-2102,CIAT-PM-21-0876,Megathyrsus maximus,Grass,51.0,3.0,1.0,30.83,70.54,129.85,48.02,3.7,13.3,14.82,19.24,40.07,474.19
2,1885,Breding ,F25-2102,CIAT-PM-21-0876,Megathyrsus maximus,Grass,51.0,3.0,3.0,30.39,70.1,136.27,40.73,2.99,13.6,14.68,20.0,49.1,925.63
2,1886,Breding ,F25-2103,CIAT-PM-21-3641,Megathyrsus maximus,Grass,51.0,3.0,1.0,30.83,67.44,125.02,19.98,1.6,13.5,14.86,18.57,92.99,-631.01
2,1887,Breding ,F25-2103,CIAT-PM-21-3641,Megathyrsus maximus,Grass,51.0,3.0,2.0,29.06,67.0,127.09,44.95,3.54,13.5,15.03,19.1,42.49,496.34
2,1888,Breding ,F25-2103,CIAT-PM-21-3641,Megathyrsus maximus,Grass,51.0,3.0,3.0,29.94,67.44,125.11,42.03,3.36,13.9,15.23,19.06,45.35,639.86
2,1904,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,51.0,3.0,1.0,20.21,50.63,95.76,11.39,1.19,14.7,15.78,15.11,132.65,-483.9
2,1904,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,51.0,3.0,1.0,20.21,50.63,95.76,11.39,1.19,14.7,15.78,15.11,132.65,-483.9
2,1904,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,51.0,3.0,1.0,20.21,50.63,95.76,11.39,1.19,14.7,15.78,15.11,132.65,-483.9
2,1904,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,51.0,3.0,1.0,20.21,50.63,95.76,11.39,1.19,14.7,15.78,15.11,132.65,-483.9
2,1904,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,51.0,3.0,1.0,20.21,50.63,95.76,11.39,1.19,14.7,15.78,15.11,132.65,-483.9
2,1904,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,51.0,3.0,1.0,20.21,50.63,95.76,11.39,1.19,14.7,15.78,15.11,132.65,-483.9
2,1906,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,51.0,3.0,3.0,19.77,49.3,95.13,11.01,1.16,16.2,16.44,15.64,142.1,-476.21
2,1906,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,51.0,3.0,3.0,19.77,49.3,95.13,11.01,1.16,16.2,16.44,15.64,142.1,-476.21
2,1906,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,51.0,3.0,3.0,19.77,49.3,95.13,11.01,1.16,16.2,16.44,15.64,142.1,-476.21
2,1906,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,51.0,3.0,3.0,19.77,49.3,95.13,11.01,1.16,16.2,16.44,15.64,142.1,-476.21
2,1906,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,51.0,3.0,3.0,19.77,49.3,95.13,11.01,1.16,16.2,16.44,15.64,142.1,-476.21
2,1906,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,51.0,3.0,3.0,19.77,49.3,95.13,11.01,1.16,16.2,16.44,15.64,142.1,-476.21
2,1911,Breding ,F25-2107,CIAT-BR-12-0255,Brachiaria interespecifico,Grass,52.0,1.0,1.0,35.03,79.5,156.07,60.09,3.85,12.5,14.18,22.13,36.82,370.75
2,1912,Breding ,F25-2107,CIAT-BR-12-0255,Brachiaria interespecifico,Grass,52.0,1.0,2.0,34.15,80.39,162.98,61.85,3.79,12.8,14.24,23.2,37.52,342.06
2,1913,Breding ,F25-2107,CIAT-BR-12-0255,Brachiaria interespecifico,Grass,52.0,1.0,3.0,33.26,77.73,157.56,62.52,3.97,12.7,14.24,22.44,35.9,319.65
2,1914,Breding ,F25-2108,CIAT-BR-12-0461,Brachiaria interespecifico,Grass,52.0,1.0,1.0,33.26,83.04,164.22,70.57,4.3,12.6,14.4,23.64,33.5,231.75
2,1915,Breding ,F25-2108,CIAT-BR-12-0461,Brachiaria interespecifico,Grass,52.0,1.0,2.0,34.15,79.95,157.26,61.74,3.93,13.2,14.57,22.92,37.12,314.39
2,1916,Breding ,F25-2108,CIAT-BR-12-0461,Brachiaria interespecifico,Grass,52.0,1.0,3.0,33.26,81.27,156.97,65.02,4.14,13.1,14.58,22.88,35.19,279.02
2,1917,Breding ,F25-2109,CIAT-BR-12-1620,Brachiaria interespecifico,Grass,52.0,1.0,1.0,35.03,80.83,154.74,59.3,3.83,12.6,14.07,21.78,36.72,349.24
2,1918,Breding ,F25-2109,CIAT-BR-12-1620,Brachiaria interespecifico,Grass,52.0,1.0,2.0,35.92,80.39,154.45,57.91,3.75,12.6,14.2,21.94,37.89,377.35
2,1919,Breding ,F25-2109,CIAT-BR-12-1620,Brachiaria interespecifico,Grass,52.0,1.0,3.0,35.92,79.95,159.59,59.58,3.73,12.7,14.3,22.82,38.3,346.06
2,1920,Breding ,F25-2110,CIAT-BR-12-1889,Brachiaria interespecifico,Grass,52.0,1.0,1.0,32.82,77.29,150.37,59.98,3.99,12.2,14.16,21.29,35.49,356.32
2,1921,Breding ,F25-2110,CIAT-BR-12-1889,Brachiaria interespecifico,Grass,52.0,1.0,2.0,33.7,77.73,158.5,56.81,3.58,11.8,14.12,22.38,39.4,435.22
2,1922,Breding ,F25-2110,CIAT-BR-12-1889,Brachiaria interespecifico,Grass,52.0,1.0,3.0,32.82,75.96,143.28,58.33,4.07,12.1,14.2,20.35,34.88,387.28
2,1923,Breding ,F25-2111,CIAT-BR-12-4039,Brachiaria interespecifico,Grass,52.0,1.0,1.0,31.93,76.41,148.96,53.31,3.58,12.6,14.58,21.72,40.74,454.79
2,1924,Breding ,F25-2111,CIAT-BR-12-4039,Brachiaria interespecifico,Grass,52.0,1.0,2.0,33.26,75.52,153.86,54.49,3.54,12.6,14.45,22.23,40.8,413.31
2,1925,Breding ,F25-2111,CIAT-BR-12-4039,Brachiaria interespecifico,Grass,52.0,1.0,3.0,33.26,79.5,160.56,55.75,3.47,12.6,14.58,23.41,41.98,407.44
2,1926,Breding ,F25-2112,CIAT-BR-12-4856,Brachiaria interespecifico,Grass,52.0,1.0,1.0,29.28,69.33,139.65,48.59,3.48,13.0,14.27,19.93,41.01,515.19
2,1927,Breding ,F25-2112,CIAT-BR-12-4856,Brachiaria interespecifico,Grass,52.0,1.0,2.0,29.28,71.1,138.87,50.86,3.66,13.1,14.39,19.99,39.3,449.56
2,1928,Breding ,F25-2112,CIAT-BR-12-4856,Brachiaria interespecifico,Grass,52.0,1.0,3.0,31.05,75.96,150.33,50.05,3.33,12.1,13.99,21.03,42.03,494.47
2,1929,Breding ,F25-2113,CIAT-BR-12-5049,Brachiaria interespecifico,Grass,52.0,1.0,1.0,33.26,79.06,159.86,54.2,3.39,13.1,14.84,23.72,43.76,480.33
2,1930,Breding ,F25-2113,CIAT-BR-12-5049,Brachiaria interespecifico,Grass,52.0,1.0,2.0,36.36,81.27,164.92,49.29,2.99,12.8,14.68,24.21,49.11,731.1
2,1931,Breding ,F25-2113,CIAT-BR-12-5049,Brachiaria interespecifico,Grass,52.0,1.0,3.0,32.38,71.98,137.71,51.69,3.75,13.1,14.7,20.24,39.15,521.54
2,1932,Breding ,F25-2114,CIAT-BR-15-1851,Brachiaria interespecifico,Grass,52.0,1.0,1.0,34.59,80.39,156.28,53.48,3.42,12.9,14.55,22.74,42.53,538.22
2,1933,Breding ,F25-2114,CIAT-BR-15-1851,Brachiaria interespecifico,Grass,52.0,1.0,2.0,35.03,75.52,145.25,40.11,2.76,13.0,14.55,21.14,52.71,-14419.02
2,1934,Breding ,F25-2114,CIAT-BR-15-1851,Brachiaria interespecifico,Grass,52.0,1.0,3.0,35.92,81.72,164.37,53.45,3.25,13.3,14.76,24.26,45.38,555.83
2,1935,Breding ,F25-2115,CIAT-BR-15-3025,Brachiaria interespecifico,Grass,52.0,1.0,1.0,35.47,75.96,153.89,52.8,3.43,13.1,14.49,22.29,42.22,517.77
2,1936,Breding ,F25-2115,CIAT-BR-15-3025,Brachiaria interespecifico,Grass,52.0,1.0,2.0,35.03,80.39,155.8,55.77,3.58,13.2,14.55,22.68,40.66,446.26
2,1937,Breding ,F25-2115,CIAT-BR-15-3025,Brachiaria interespecifico,Grass,52.0,1.0,3.0,35.03,76.85,146.33,47.2,3.23,12.8,14.16,20.72,43.9,913.45
2,1938,Breding ,F25-2116,CIAT-BR-15-3248,Brachiaria interespecifico,Grass,52.0,1.0,1.0,27.51,64.46,126.22,54.77,4.34,12.9,14.62,18.45,33.7,408.75
2,1939,Breding ,F25-2116,CIAT-BR-15-3248,Brachiaria interespecifico,Grass,52.0,1.0,2.0,33.7,76.85,150.3,56.82,3.78,12.9,14.64,22.0,38.73,423.84
2,1940,Breding ,F25-2116,CIAT-BR-15-3248,Brachiaria interespecifico,Grass,52.0,1.0,3.0,33.7,75.96,148.67,53.3,3.59,13.0,14.84,22.06,41.38,547.98
2,1941,Breding ,F25-2117,CIAT-BR-15-7659,Brachiaria interespecifico,Grass,52.0,1.0,1.0,35.92,76.85,148.12,46.75,3.16,12.5,14.15,20.96,44.84,952.49
2,1942,Breding ,F25-2117,CIAT-BR-15-7659,Brachiaria interespecifico,Grass,52.0,1.0,2.0,35.92,78.18,144.62,54.66,3.78,12.3,14.08,20.37,37.26,447.91
2,1943,Breding ,F25-2117,CIAT-BR-15-7659,Brachiaria interespecifico,Grass,52.0,1.0,3.0,34.15,79.95,151.07,55.74,3.69,12.5,14.16,21.39,38.38,429.09
2,1944,Breding ,F25-2118,CIAT-BR-15-8919,Brachiaria interespecifico,Grass,52.0,1.0,1.0,32.38,79.06,157.17,50.36,3.2,12.7,14.12,22.19,44.06,519.95
2,1945,Breding ,F25-2118,CIAT-BR-15-8919,Brachiaria interespecifico,Grass,52.0,1.0,2.0,30.16,73.31,143.26,53.65,3.74,12.9,14.37,20.59,38.38,395.1
2,1946,Breding ,F25-2118,CIAT-BR-15-8919,Brachiaria interespecifico,Grass,52.0,1.0,3.0,31.05,78.62,151.83,52.63,3.47,12.6,14.17,21.52,40.89,444.8
2,1947,Breding ,F25-2119,CIAT-BR-19-5515,Brachiaria interespecifico,Grass,52.0,1.0,1.0,31.93,77.73,156.21,55.79,3.57,11.7,14.06,21.96,39.36,398.96
2,1948,Breding ,F25-2119,CIAT-BR-19-5515,Brachiaria interespecifico,Grass,52.0,1.0,2.0,34.59,78.18,159.59,49.62,3.11,12.9,14.29,22.81,45.97,647.72
2,1949,Breding ,F25-2119,CIAT-BR-19-5515,Brachiaria interespecifico,Grass,52.0,1.0,3.0,35.47,83.04,164.53,55.2,3.36,12.8,14.35,23.6,42.76,450.82
2,1950,Breding ,F25-2120,CIAT-BR-19-5877,Brachiaria interespecifico,Grass,52.0,1.0,1.0,36.8,82.16,156.1,55.52,3.56,12.7,14.14,22.06,39.74,436.78
2,1951,Breding ,F25-2120,CIAT-BR-19-5877,Brachiaria interespecifico,Grass,52.0,1.0,2.0,35.03,79.95,160.53,50.84,3.17,12.8,14.37,23.07,45.38,609.04
2,1952,Breding ,F25-2120,CIAT-BR-19-5877,Brachiaria interespecifico,Grass,52.0,1.0,3.0,35.92,80.83,153.36,56.7,3.7,13.0,15.0,23.0,40.57,424.83
2,1953,Breding ,F25-2121,CIAT-BR-19-6136,Brachiaria interespecifico,Grass,52.0,1.0,1.0,34.59,78.18,155.97,52.34,3.36,12.9,14.24,22.21,42.43,558.54
2,1954,Breding ,F25-2121,CIAT-BR-19-6136,Brachiaria interespecifico,Grass,52.0,1.0,2.0,35.03,79.06,162.4,50.78,3.13,13.2,14.54,23.61,46.49,663.64
2,1955,Breding ,F25-2121,CIAT-BR-19-6136,Brachiaria interespecifico,Grass,52.0,1.0,3.0,33.7,75.96,142.74,51.26,3.59,13.1,14.55,20.76,40.51,610.06
2,2009,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,52.0,1.0,1.0,22.64,56.94,113.2,11.96,1.06,15.2,16.04,18.16,151.83,-579.43
2,2009,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,52.0,1.0,1.0,22.64,56.94,113.2,11.96,1.06,15.2,16.04,18.16,151.83,-579.43
2,2009,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,52.0,1.0,1.0,22.64,56.94,113.2,11.96,1.06,15.2,16.04,18.16,151.83,-579.43
2,2009,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,52.0,1.0,1.0,22.64,56.94,113.2,11.96,1.06,15.2,16.04,18.16,151.83,-579.43
2,2009,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,52.0,1.0,1.0,22.64,56.94,113.2,11.96,1.06,15.2,16.04,18.16,151.83,-579.43
2,2009,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,52.0,1.0,1.0,22.64,56.94,113.2,11.96,1.06,15.2,16.04,18.16,151.83,-579.43
2,2010,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,52.0,1.0,2.0,21.76,54.72,105.71,48.11,4.55,15.6,16.32,17.25,35.86,281.12
2,2010,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,52.0,1.0,2.0,21.76,54.72,105.71,48.11,4.55,15.6,16.32,17.25,35.86,281.12
2,2010,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,52.0,1.0,2.0,21.76,54.72,105.71,48.11,4.55,15.6,16.32,17.25,35.86,281.12
2,2010,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,52.0,1.0,2.0,21.76,54.72,105.71,48.11,4.55,15.6,16.32,17.25,35.86,281.12
2,2010,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,52.0,1.0,2.0,21.76,54.72,105.71,48.11,4.55,15.6,16.32,17.25,35.86,281.12
2,2010,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,52.0,1.0,2.0,21.76,54.72,105.71,48.11,4.55,15.6,16.32,17.25,35.86,281.12
2,2011,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,52.0,1.0,3.0,23.08,57.82,110.33,21.48,1.95,15.1,16.0,17.65,82.2,-2845.06
2,2011,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,52.0,1.0,3.0,23.08,57.82,110.33,21.48,1.95,15.1,16.0,17.65,82.2,-2845.06
2,2011,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,52.0,1.0,3.0,23.08,57.82,110.33,21.48,1.95,15.1,16.0,17.65,82.2,-2845.06
2,2011,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,52.0,1.0,3.0,23.08,57.82,110.33,21.48,1.95,15.1,16.0,17.65,82.2,-2845.06
2,2011,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,52.0,1.0,3.0,23.08,57.82,110.33,21.48,1.95,15.1,16.0,17.65,82.2,-2845.06
2,2011,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,52.0,1.0,3.0,23.08,57.82,110.33,21.48,1.95,15.1,16.0,17.65,82.2,-2845.06
2,2016,Breding ,F25-2107,CIAT-BR-12-0255,Brachiaria interespecifico,Grass,53.0,2.0,1.0,30.46,80.24,164.86,54.86,3.33,12.0,13.92,22.95,41.84,524.92
2,2017,Breding ,F25-2107,CIAT-BR-12-0255,Brachiaria interespecifico,Grass,53.0,2.0,2.0,29.13,77.59,146.09,62.29,4.26,12.6,14.29,20.87,33.51,323.82
