trial,field,plot,rep,X,Y,lab_delivery_date,sampling_date,material,requisitioner,id,genotype,state,comercial_name,type,biomass_g,dry_biomass_g,dry_matter_pct,height_cm,leaf_number,cover_m2,yield_g_m2,yield_kgDM_ha_cut,yield_ton_ha_cut,yield_ton_ha_year
,E1S,3,,,,3/30/2026 0:00,3/25/2026 0:00,Interespecific U.,in vivo,CIAT-BR-06-0423,BR06_423,Exc,Cayman,hybrid,2126.5,406.9,0.191347284,61,3.5,1.6427,247.7019541,1507.895258,1.507895258,9.04737155
,E1S,2,,,,3/30/2026 0:00,3/25/2026 0:00,Interespecific U.,in vivo,CIAT-BR-06-0423,BR06_423,Exc,Cayman,hybrid,1595,287.4,0.180188088,62,3.5,1.277213,225.0211985,1761.814188,1.761814188,10.57088513
,E1S,1,,,,3/30/2026 0:00,3/25/2026 0:00,Interespecific U.,in vivo,CIAT-BR-06-0423,BR06_423,Exc,Cayman,hybrid,1746.8,302.9,0.173402794,60,4,0.721346,419.9094471,5821.193256,5.821193256,34.92715954
,E1S,3,,,,3/30/2026 0:00,3/3/2026 0:00,Interespecific U.,in vivo,CIAT-Mulato-II,CIAT_36087,Exc,Mulato II,hybrid,1406.7,244.4,0.173739959,52,3.5,1.88158822,129.890269,690.3225031,0.690322503,4.141935018
,E1S,2,,,,3/30/2026 0:00,3/3/2026 0:00,Interespecific U.,in vivo,CIAT-Mulato-II,CIAT_36087,Exc,Mulato II,hybrid,1665.9,306.2,0.18380455,54,4,1.85459567,165.1033726,890.2391789,0.890239179,5.341435073
,E1S,1,,,,3/30/2026 0:00,3/3/2026 0:00,Interespecific U.,in vivo,CIAT-Mulato-II,CIAT_36087,Exc,Mulato II,hybrid,1138.2,212.1,0.186346863,53,3.5,1.37819391,153.8970666,1116.657573,1.116657573,6.699945437
,E1S,3,,,,3/30/2026 0:00,2/17/2026 0:00,Interespecific U.,in vivo,CIAT-BR-02-1752,BR02_1752,Opt,Cayman,hybrid,652,123.4,0.189263804,65,3.5,0.90631582,136.1556284,1502.297824,1.502297824,9.013786942
,E1S,1,,,,3/30/2026 0:00,2/17/2026 0:00,Interespecific U.,in vivo,CIAT-BR-02-1752,BR02_1752,Opt,Cayman,hybrid,811.5,135.1,0.166481824,59,3.5,0.83759394,161.2953408,1925.698517,1.925698517,11.5541911
,E1S,2,,,,3/30/2026 0:00,2/17/2026 0:00,Interespecific U.,in vivo,CIAT-BR-02-1752,BR02_1752,Opt,Cayman,hybrid,799.2,141.1,0.176551552,63,3.5,0.80337072,175.6349796,2186.225801,2.186225801,13.11735481
,E1S,2,,,,3/30/2026 0:00,4/1/2026 0:00,Interespecific U.,in vivo,CIAT-BR-06-0423,BR06_423,Opt,Cayman,hybrid,640.4,174,0.271705184,36.6,2.5,0.61596002,282.4858665,4586.107172,4.586107172,27.51664303
,E1S,1,,,,3/30/2026 0:00,4/1/2026 0:00,Interespecific U.,in vivo,CIAT-BR-06-0423,BR06_423,Opt,Cayman,hybrid,653.2,150.2,0.229944887,35,2.5,0.6040682,248.6474209,4116.214377,4.116214377,24.69728626
,E1S,3,,,,3/30/2026 0:00,4/1/2026 0:00,Interespecific U.,in vivo,CIAT-BR-06-0423,BR06_423,Opt,Cayman,hybrid,547.2,174.7,0.319261696,38,2.5,0.50405973,346.5859096,6875.88968,6.87588968,41.25533808
,E1S,2,,,,3/30/2026 0:00,3/3/2026 0:00,Interespecific U.,in vivo,CIAT-Mulato-II,CIAT_36087,Opt,Mulato II,hybrid,291.2,69.4,0.238324176,39,2.5,1.63395153,42.47372014,259.9447986,0.259944799,1.559668791
,E1S,3,,,,3/30/2026 0:00,3/3/2026 0:00,Interespecific U.,in vivo,CIAT-Mulato-II,CIAT_36087,Opt,Mulato II,hybrid,181.2,48.3,0.266556291,42,2.5,1.42083932,33.99399166,239.2528922,0.239252892,1.435517353
,E1S,1,,,,3/30/2026 0:00,3/3/2026 0:00,Interespecific U.,in vivo,CIAT-Mulato-II,CIAT_36087,Opt,Mulato II,hybrid,492.7,127.5,0.258778161,42,2.5,1.29877556,98.16938656,755.8610554,0.755861055,4.535166333
,E1S,1,,,,3/30/2026 0:00,2/17/2026 0:00,Interespecific U.,in vivo,CIAT-BR-06-0423,BR06_423,Temp,Cayman,hybrid,320.8,60.3,0.187967581,34,1.5,0.39080636,154.296363,3948.153839,3.948153839,23.68892303
,E1S,2,,,,3/30/2026 0:00,2/17/2026 0:00,Interespecific U.,in vivo,CIAT-BR-06-0423,BR06_423,Temp,Cayman,hybrid,304.1,57.2,0.188096021,33,1.5,0.37545065,152.350249,4057.796916,4.057796916,24.34678149
,E1S,3,,,,3/30/2026 0:00,2/17/2026 0:00,Interespecific U.,in vivo,CIAT-BR-06-0423,BR06_423,Temp,Cayman,hybrid,240,48.7,0.202916667,35,1.5,0.373574673,130.3621565,3489.58765,3.48958765,20.9375259
,E1S,1,,,,3/30/2026 0:00,2/17/2026 0:00,Interespecific U.,in vivo,CIAT-Mulato-II,CIAT_36087,Temp,Mulato II,hybrid,408,87.2,0.21372549,18,1.5,0.59530981,146.4783522,2460.539869,2.460539869,14.76323921
,E1S,2,,,,3/30/2026 0:00,2/17/2026 0:00,Interespecific U.,in vivo,CIAT-Mulato-II,CIAT_36087,Temp,Mulato II,hybrid,346.6,75.2,0.216964801,20,1.5,0.52417493,143.4635571,2736.940454,2.736940454,16.42164273
,E1S,3,,,,3/30/2026 0:00,2/17/2026 0:00,Interespecific U.,in vivo,CIAT-Mulato-II,CIAT_36087,Temp,Mulato II,hybrid,247.7,52.3,0.211142511,17,1.5,0.38203025,136.9001538,3583.48989,3.58348989,21.50093934
SOC-BEF_METANO,M2N,219,2,9,11,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-08-1149,BH08_1149,,,hybrid,129.3,41.97172775,0.32460733,16,,0.98,42.82829362,428.2829362,0.428282936,2.569697617
SOC-BEF_METANO,M2N,369,3,15,5,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-08-1149,BH08_1149,,,hybrid,148.1,49.23502222,0.332444444,15,,1,49.23502222,492.3502222,0.492350222,2.954101333
SOC-BEF_METANO,M2N,96,1,4,9,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-08-1149,BH08_1149,,,hybrid,178,60.03185596,0.337257618,16,,1.15,52.20161387,522.0161387,0.522016139,3.132096832
FM2407,M1N,536,3,44,5,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-1763,BH16_1763,,,hybrid,195,61.1,0.313333333,25,,0.25,244.4,2444,2.444,14.664
FM2407,M1N,316,2,22,5,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-1763,BH16_1763,,,hybrid,384.7,121,0.314530803,25,,0.25,484,4840,4.84,29.04
FM2407,M1N,192,1,10,9,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-1763,BH16_1763,,,hybrid,470.2,137.5,0.292428754,32,,0.25,550,5500,5.5,33
SOC-BEF_METANO,M2N,544,3,21,24,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-3249,BH16_3249,,,hybrid,384.1,115.8817659,0.301696865,23,,1.11,104.3979873,1043.979873,1.043979873,6.263879237
SOC-BEF_METANO,M2N,61,1,3,9,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-3249,BH16_3249,,,hybrid,356.6,102.9955805,0.288826642,24.5,,1.19,86.55090794,865.5090794,0.865509079,5.193054477
SOC-BEF_METANO,M2N,340,2,14,25,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-3249,BH16_3249,,,hybrid,308.5,103.8503663,0.336630037,17,,1.2,86.54197192,865.4197192,0.865419719,5.192518315
SOC-BEF_METANO,M2N,402,3,16,15,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-0550,BH16_550,,,hybrid,206.1,65.34293194,0.317044793,19,,1.48,44.15062969,441.5062969,0.441506297,2.649037781
SOC-BEF_METANO,M2N,198,2,8,11,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-0550,BH16_550,,,hybrid,450.6,144.9804131,0.321749696,24,,1.6,90.6127582,906.127582,0.906127582,5.436765492
SOC-BEF_METANO,M2N,114,1,5,10,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-0550,BH16_550,,,hybrid,351.7,114.2747634,0.324921136,19.5,,1.72,66.43881593,664.3881593,0.664388159,3.986328956
SOC-BEF_METANO,M2N,248,2,10,13,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-0562,BH16_562,,,hybrid,353.3,108.0577722,0.305852738,20,,1.35,80.04279421,800.4279421,0.800427942,4.802567653
SOC-BEF_METANO,M2N,510,3,20,11,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-0562,BH16_562,,,hybrid,356.3,113.4642523,0.318451452,15,,1.4,81.04589447,810.4589447,0.810458945,4.862753668
SOC-BEF_METANO,M2N,101,1,4,4,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-0562,BH16_562,,,hybrid,512.3,161.1067044,0.314477268,23,,1.99,80.9581429,809.581429,0.809581429,4.857488574
SOC-BEF_METANO,M2N,543,3,21,23,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-1194,BH16B_1194,,,hybrid,330.9,96.57311464,0.291849848,20,,1.11,87.00280598,870.0280598,0.87002806,5.220168359
SOC-BEF_METANO,M2N,27,1,2,26,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-1194,BH16B_1194,,,hybrid,517.1,165.264338,0.31959841,25,,1.33,124.2589008,1242.589008,1.242589008,7.455534045
SOC-BEF_METANO,M2N,265,2,11,5,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-1194,BH16B_1194,,,hybrid,557.5,177.8868648,0.319079578,26,,1.4,127.0620463,1270.620463,1.270620463,7.623722778
SOC-BEF_METANO,M2N,329,2,13,17,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-1618,BH16B_1618,,,hybrid,257.7,77.36817156,0.300225734,15,,1.19,65.01527022,650.1527022,0.650152702,3.900916213
SOC-BEF_METANO,M2N,383,3,15,19,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-1618,BH16B_1618,,,hybrid,120.1,38.16261682,0.317757009,14.5,,1.25,30.53009346,305.3009346,0.305300935,1.831805607
SOC-BEF_METANO,M2N,127,1,5,23,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-1618,BH16B_1618,,,hybrid,306.1,100.0297147,0.326787699,24,,1.47,68.04742497,680.4742497,0.68047425,4.082845498
SOC-BEF_METANO,M2N,222,2,9,14,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-1707,BH16B_1707,,,hybrid,428.3,142.984631,0.333842239,22,,1.2,119.1538592,1191.538592,1.191538592,7.149231552
SOC-BEF_METANO,M2N,405,3,16,12,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-1707,BH16B_1707,,,hybrid,275.9,85.83034424,0.311092223,29,,1.5,57.22022949,572.2022949,0.572202295,3.43321377
SOC-BEF_METANO,M2N,90,1,4,15,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-1707,BH16B_1707,,,hybrid,639.1,208.4627221,0.326181696,27,,1.53,136.2501452,1362.501452,1.362501452,8.175008709
FM2407,M1N,167,1,7,7,8/5/2025 0:00,5/8/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-2165,BH16B_2165,,,hybrid,157.5,41.9,0.266031746,26,,0.25,167.6,1676,1.676,10.056
FM2407,M1N,278,2,18,3,8/5/2025 0:00,5/8/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-2165,BH16B_2165,,,hybrid,186.2,54.7,0.29377014,27,,0.25,218.8,2188,2.188,13.128
FM2407,M1N,466,3,37,6,8/5/2025 0:00,5/8/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-2167,BH16B_2167,,,hybrid,189.1,47,0.248545743,24.5,,0.25,188,1880,1.88,11.28
FM2407,M1N,361,2,27,1,8/5/2025 0:00,5/8/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-2167,BH16B_2167,,,hybrid,206.7,56.9,0.275278181,27,,0.25,227.6,2276,2.276,13.656
FM2407,M1N,237,1,14,4,8/5/2025 0:00,5/8/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-2167,BH16B_2167,,,hybrid,220.5,60.8,0.275736961,26,,0.25,243.2,2432,2.432,14.592
SOC-BEF_METANO,M2N,8,1,1,8,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-0733,BH16B_733,,,hybrid,203.4,59.2612782,0.291353383,22,,1.25,47.40902256,474.0902256,0.474090226,2.844541353
SOC-BEF_METANO,M2N,333,2,13,21,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-0733,BH16B_733,,,hybrid,117.4,38.35261845,0.326683292,19,,1.33,28.83655523,288.3655523,0.288365552,1.730193314
SOC-BEF_METANO,M2N,515,3,20,6,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-0733,BH16B_733,,,hybrid,697.2,208.1682203,0.298577482,20,,1.52,136.9527765,1369.527765,1.369527765,8.217166592
SOC-BEF_METANO,M2N,34,1,2,19,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-0741,BH16B_741,,,hybrid,88.2,29.04146341,0.329268293,21.5,,1.17,24.8217636,248.217636,0.248217636,1.489305816
SOC-BEF_METANO,M2N,317,2,13,5,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-0741,BH16B_741,,,hybrid,193.9,55.06710942,0.28399747,19,,1.18,46.66704189,466.6704189,0.466670419,2.800022513
SOC-BEF_METANO,M2N,479,3,19,11,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-BH-16-B-0741,BH16B_741,,,hybrid,270.3,89.02234088,0.329346433,20,,1.32,67.44116733,674.4116733,0.674411673,4.04647004
FM2407,M1N,136,1,4,5,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1258,BH22_1258,,,hybrid,222.6,53.7,0.241239892,13,,0.25,214.8,2148,2.148,12.888
FM2407,M1N,380,2,28,1,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1258,BH22_1258,,,hybrid,497,125.3,0.252112676,21,,0.25,501.2,5012,5.012,30.072
FM2407,M1N,101,1,1,1,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1303,BH22_1303,,,hybrid,246.1,70.5,0.286468915,31,,0.25,282,2820,2.82,16.92
FM2407,M1N,428,3,33,8,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1303,BH22_1303,,,hybrid,267,79.3,0.297003745,24.5,,0.25,317.2,3172,3.172,19.032
FM2407,M1N,320,2,22,1,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1303,BH22_1303,,,hybrid,364.9,108.5,0.297341737,26,,0.25,434,4340,4.34,26.04
FM2407,M1N,129,1,3,9,8/5/2025 0:00,5/8/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-0132,BH22_132,,,hybrid,247.5,66.6,0.269090909,27.5,,0.25,266.4,2664,2.664,15.984
FM2407,M1N,279,2,18,2,8/5/2025 0:00,5/8/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-0132,BH22_132,,,hybrid,270.5,76.2,0.281700555,27.5,,0.25,304.8,3048,3.048,18.288
FM2407,M1N,470,3,37,10,8/5/2025 0:00,5/8/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-0132,BH22_132,,,hybrid,331.2,85.8,0.259057971,27.5,,0.25,343.2,3432,3.432,20.592
FM2407,M1N,150,1,5,10,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1370,BH22_1370,,,hybrid,105.4,32.5,0.308349146,15,,0.25,130,1300,1.3,7.8
FM2407,M1N,379,2,28,2,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1370,BH22_1370,,,hybrid,362.7,108.1,0.298042459,17,,0.25,432.4,4324,4.324,25.944
FM2407,M1N,511,3,42,10,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1370,BH22_1370,,,hybrid,475,148.2,0.312,24.5,,0.25,592.8,5928,5.928,35.568
FM2407,M1N,147,1,5,7,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1375,BH22_1375,,,hybrid,370.5,95.2,0.256950067,26,,0.25,380.8,3808,3.808,22.848
FM2407,M1N,502,3,41,2,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1375,BH22_1375,,,hybrid,420.4,108.6,0.258325404,25.5,,0.25,434.4,4344,4.344,26.064
FM2407,M1N,344,2,25,4,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1375,BH22_1375,,,hybrid,565.6,153.3,0.271039604,34.5,,0.25,613.2,6132,6.132,36.792
FM2407,M1N,457,3,36,4,8/5/2025 0:00,7/31/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1594,BH22_1594,,,hybrid,169.5,55.8,0.32920354,27,,0.25,223.2,2232,2.232,13.392
FM2407,M1N,388,2,29,8,8/5/2025 0:00,7/31/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1594,BH22_1594,,,hybrid,247.5,81.6,0.32969697,23,,0.25,326.4,3264,3.264,19.584
FM2407,M1N,191,1,10,10,8/5/2025 0:00,7/31/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1594,BH22_1594,,,hybrid,501.5,147.1,0.29332004,32,,0.25,588.4,5884,5.884,35.304
FM2407,M1N,340,2,24,1,8/5/2025 0:00,5/8/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1706,BH22_1706,,,hybrid,197.9,54.2,0.273875695,27.5,,0.25,216.8,2168,2.168,13.008
FM2407,M1N,188,1,9,8,8/5/2025 0:00,5/8/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1706,BH22_1706,,,hybrid,201.1,61.6,0.306315266,27,,0.25,246.4,2464,2.464,14.784
FM2407,M1N,438,3,34,3,8/5/2025 0:00,5/8/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1706,BH22_1706,,,hybrid,264.3,65.9,0.249337874,26.5,,0.25,263.6,2636,2.636,15.816
FM2407,M1N,498,3,40,3,8/5/2025 0:00,7/31/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1710,BH22_1710,,,hybrid,225.6,71.3,0.316046099,23,,0.25,285.2,2852,2.852,17.112
FM2407,M1N,281,2,19,1,8/5/2025 0:00,7/31/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1710,BH22_1710,,,hybrid,283.8,90.1,0.317477097,20.5,,0.25,360.4,3604,3.604,21.624
FM2407,M1N,216,1,12,5,8/5/2025 0:00,7/31/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1710,BH22_1710,,,hybrid,312.5,92.5,0.296,24,,0.25,370,3700,3.7,22.2
FM2407,M1N,262,2,17,2,8/5/2025 0:00,7/31/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1832,BH22_1832,,,hybrid,300.4,82.3,0.273968043,21,,0.25,329.2,3292,3.292,19.752
FM2407,M1N,472,3,38,9,8/5/2025 0:00,7/31/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1832,BH22_1832,,,hybrid,300.7,79.9,0.265713336,13,,0.25,319.6,3196,3.196,19.176
FM2407,M1N,227,1,13,7,8/5/2025 0:00,7/31/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-1832,BH22_1832,,,hybrid,315.4,84.2,0.266962587,27.5,,0.25,336.8,3368,3.368,20.208
FM2407,M1N,488,3,39,8,8/5/2025 0:00,7/31/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-2046,BH22_2046,,,hybrid,140.5,41.1,0.29252669,21,,0.25,164.4,1644,1.644,9.864
FM2407,M1N,190,1,9,10,8/5/2025 0:00,7/31/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-2046,BH22_2046,,,hybrid,222.9,64.1,0.287572903,27.5,,0.25,256.4,2564,2.564,15.384
FM2407,M1N,370,2,27,10,8/5/2025 0:00,7/31/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-2046,BH22_2046,,,hybrid,323.5,90.5,0.279752705,26,,0.25,362,3620,3.62,21.72
FM2407,M1N,401,3,31,1,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-2074,BH22_2074,,,hybrid,437.9,111.5,0.254624343,34,,0.25,446,4460,4.46,26.76
FM2407,M1N,106,1,1,6,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-2074,BH22_2074,,,hybrid,442.9,108.5,0.244976293,33,,0.25,434,4340,4.34,26.04
FM2407,M1N,248,2,15,8,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-2074,BH22_2074,,,hybrid,569.8,139.3,0.244471744,31,,0.25,557.2,5572,5.572,33.432
FM2407,M1N,209,1,11,9,8/5/2025 0:00,7/31/2025 0:00,Urochloa humidicola,Breeding,CIAT-BH-22-2189,BH22_2189,,,hybrid,144,48.6,0.3375,26,,0.25,194.4,1944,1.944,11.664
