subset,id,no,requisitioner,id_lab,tax_order,family,genus,species,tax_name,functional_group,set_ciat,batch,run,replication,syrange,net_gas_8h_ml,net_gas_24h_ml,ch4_8h_ml,ch4_24h_ml,ch4_percentage_in_gas_8h,ch4_percentage_in_gas_24h,gas_ml_g_dm_incubated_24h,ch4_ml_g_ndf_digested_24h,methane_intensity,tddm
4,CIAT-34144,1030,Genbank,F26-0031,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,30,64,1,1,164,40.06,86.44,5.63,13.54,14.09,16.96,190.12,-0.31,59.13,54.61
4,CIAT-34148,835,Genbank,F25-2621,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,29,62,1,1,146,33.78,76.98,4.71,11.87,13.89,16.59,171.85,13.1,58.17,46.55
4,CIAT-34159,838,Genbank,F25-2622,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,62,1,1,149,44.97,89.11,6.35,13.59,14.09,16.38,196.9,1.45,56.72,54.02
4,CIAT-34347,841,Genbank,F25-2623,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,62,1,1,152,36.16,78.18,4.47,10.87,12.41,15.45,174.57,0.93,45.74,53.14
4,CIAT-3694,992,Genbank,F26-0019,Fabales,Fabaceae,Desmodium,sandwicense,Desmodium sandwicense,Herbaceous_legumes,30,64,1,1,126,27.59,57.18,3.87,8.81,14.04,16.69,121.01,-0.36,96.04,21.4
4,CIAT-4069,398,Genbank,F25-2582,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,28,60,1,1,56,28.69,64.12,3.26,8.13,11.35,13.76,138.89,-0.5,57.03,33.68
4,CIAT-4080,995,Genbank,F26-0020,Fabales,Fabaceae,Macroptilium,bracteatum,Macroptilium bracteatum,Herbaceous_legumes,30,64,1,1,129,36.09,72.4,4.82,10.79,13.34,16.46,152.87,-0.21,60.76,38.61
4,CIAT-4141,401,Genbank,F25-2583,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,28,60,1,1,59,34.82,81.21,4.64,11.94,13.2,15.8,178.49,-0.05,67.86,40.83
4,CIAT-415,377,Genbank,F25-2575,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,28,60,1,1,35,27.62,72.74,3.1,10.02,11.22,15.38,157.79,-0.03,43.25,51.39
4,CIAT-416,380,Genbank,F25-2576,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,28,60,1,1,38,39.51,86.31,4.89,12.77,12.38,16.84,188.72,13.58,50.26,56.45
4,CIAT-4532,404,Genbank,F25-2584,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,28,60,1,1,62,40.63,87.06,5.35,12.71,13.18,15.86,189.04,-1.65,78.97,37.31
4,CIAT-4537,407,Genbank,F25-2585,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,28,60,1,1,65,39.07,84.06,4.59,11.53,11.75,15.41,182.18,0.55,53.0,46.92
4,CIAT-517,383,Genbank,F25-2577,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,28,60,1,1,41,33.38,67.5,3.86,8.93,11.58,14.88,148.11,-0.29,52.88,37.99
4,CIAT-563,386,Genbank,F25-2578,Fabales,Fabaceae,Macroptilium,bracteatum,Macroptilium bracteatum,Herbaceous_legumes,28,60,1,1,44,31.19,72.62,3.8,9.92,12.19,14.78,156.13,-0.06,53.49,40.95
4,CIAT-590,974,Genbank,F26-0013,Fabales,Fabaceae,Macroptilium,bracteatum,Macroptilium bracteatum,Herbaceous_legumes,30,64,1,1,108,37.66,75.54,4.93,11.01,13.09,16.01,163.1,-12.94,55.65,44.66
4,CIAT-7162,998,Genbank,F26-0021,Fabales,Fabaceae,Indigofera,jamaicensis,Indigofera jamaicensis,Herbaceous_legumes,30,64,1,1,132,27.37,70.47,3.51,10.17,12.81,15.46,149.84,-0.49,53.04,41.56
4,CIAT-7289,410,Genbank,F25-2586,Fabales,Fabaceae,Chamaecrista,mimosoides,Chamaecrista mimosoides,Herbaceous_legumes,28,60,1,1,68,37.0,75.61,5.2,11.99,13.91,17.5,165.33,-0.63,78.43,34.88
4,CIAT-7353,74,Genbank,F25-1751,Fabales,Fabaceae,Prosopis,juliflora,Prosopis juliflora,Shrub_Trees,27,58,1,1,254,18.68,30.98,2.13,3.07,11.21,6.65,65.45,-0.3,15.04,44.37
4,CIAT-778,977,Genbank,F26-0014,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,30,64,1,1,111,31.66,62.32,3.56,8.19,11.24,15.09,134.57,-1.09,48.69,38.62
4,CIAT-7826,413,Genbank,F25-2587,Fabales,Fabaceae,Tephrosia,purpurea,Tephrosia purpurea,Herbaceous_legumes,28,60,1,1,71,32.01,68.25,4.28,10.12,13.38,16.14,150.34,-0.7,66.85,34.59
4,CIAT-789,389,Genbank,F25-2579,Fabales,Fabaceae,Zornia,latifolia,Zornia latifolia,Herbaceous_legumes,28,60,1,1,47,45.63,96.06,6.03,14.13,13.2,16.06,216.16,-0.95,84.23,40.55
4,CIAT-7934,1033,Genbank,F26-0032,Fabales,Fabaceae,Sesbania,sesban,Sesbania sesban,Shrub_Trees,30,64,1,1,167,42.38,87.36,6.16,12.84,14.37,14.86,181.01,-1.14,66.79,40.75
4,CIAT-7937,1036,Genbank,F26-0033,Fabales,Fabaceae,Mimosa,nuda,Mimosa nuda,Shrub_Trees,30,64,1,1,170,27.01,55.97,3.5,7.7,12.96,14.51,116.32,-0.61,61.51,28.95
4,CIAT-7976,77,Genbank,F25-1752,Fabales,Fabaceae,Cassia,sp.,Cassia sp.,Shrub_Trees,27,58,1,1,257,31.56,59.92,4.02,8.45,12.78,15.6,128.2,-0.33,44.81,41.56
4,CIAT-8014,416,Genbank,F25-2588,Fabales,Fabaceae,Crotalaria,retusa,Crotalaria retusa,Herbaceous_legumes,28,60,1,1,74,43.39,92.95,5.32,12.4,12.22,14.26,203.43,1.78,53.29,51.76
4,CIAT-8018,80,Genbank,F25-1753,Fabales,Fabaceae,Acacia,aroma,Acacia aroma,Shrub_Trees,27,58,1,1,260,25.82,41.96,3.63,6.59,13.88,18.25,89.45,-0.49,74.59,19.41
4,CIAT-8056,1039,Genbank,F26-0034,Fabales,Fabaceae,Mimosa,diplotricha,Mimosa diplotricha,Shrub_Trees,30,64,1,1,173,32.66,67.39,4.17,9.59,12.9,15.56,141.41,0.97,58.67,35.26
4,CIAT-827,980,Genbank,F26-0015,Fabales,Fabaceae,Indigofera,jamaicensis,Indigofera jamaicensis,Herbaceous_legumes,30,64,1,1,114,29.09,71.61,4.06,11.02,13.93,16.36,151.06,-0.21,52.87,45.19
4,CIAT-8820,1001,Genbank,F26-0022,Fabales,Fabaceae,Tephrosia,cinerea,Tephrosia cinerea,Herbaceous_legumes,30,64,1,1,135,46.37,84.82,6.99,14.08,15.06,18.47,178.35,1.14,66.38,45.42
4,CIAT-8849,419,Genbank,F25-2589,Fabales,Fabaceae,Zornia,brasiliensis,Zornia brasiliensis,Herbaceous_legumes,28,60,1,1,77,33.51,71.31,4.25,10.78,12.7,17.29,157.93,-0.74,65.41,37.41
4,CIAT-9326,422,Genbank,F25-2590,Fabales,Fabaceae,Crotalaria,retusa,Crotalaria retusa,Herbaceous_legumes,28,60,1,1,80,38.6,90.52,4.7,12.29,12.2,14.6,196.68,-1.66,62.07,44.24
4,CIAT-9337,425,Genbank,F25-2591,Fabales,Fabaceae,Crotalaria,retusa,Crotalaria retusa,Herbaceous_legumes,28,60,1,1,83,36.96,81.47,4.43,10.36,12.16,13.4,176.63,0.08,50.54,46.3
4,CIAT-9350,428,Genbank,F25-2592,Fabales,Fabaceae,Crotalaria,pumila,Crotalaria pumila,Herbaceous_legumes,28,60,1,1,86,42.76,89.68,5.49,12.54,12.82,15.04,196.59,0.55,46.71,59.88
4,CIAT-9352,431,Genbank,F25-2593,Fabales,Fabaceae,Crotalaria,pumila,Crotalaria pumila,Herbaceous_legumes,28,60,1,1,89,43.38,84.0,5.6,12.35,12.9,16.62,179.76,4.99,57.38,47.09
4,CIAT-9472,434,Genbank,F25-2594,Fabales,Fabaceae,Zornia,brasiliensis,Zornia brasiliensis,Herbaceous_legumes,28,60,1,1,92,32.1,62.52,3.96,9.29,12.31,17.45,135.71,-0.4,61.18,35.27
4,CIAT-9531,437,Genbank,F25-2595,Fabales,Fabaceae,Indigofera,spicata,Indigofera spicata,Herbaceous_legumes,28,60,1,1,275,31.46,76.3,3.91,11.17,12.41,16.08,166.56,-1.41,48.49,50.85
4,CIAT-997,983,Genbank,F26-0016,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,30,64,1,1,117,33.87,64.25,4.11,8.9,12.11,15.79,137.29,-2.0,46.31,42.42
4,CIAT-9990,83,Genbank,F25-1754,Fabales,Fabaceae,Prosopis,juliflora,Prosopis juliflora,Shrub_Trees,27,58,1,1,263,15.37,26.54,1.44,1.81,9.28,3.26,57.07,-0.12,7.53,52.35
4,CIAT-BH-22-0303,339,Genbank,F25-2184,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,60,1,1,267,37.16,88.88,5.24,13.19,13.95,15.35,187.34,-1.07,129.3,22.13
4,CIAT-BH-22-0468,345,Genbank,F25-2186,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,60,1,1,3,32.53,81.22,4.68,12.06,14.35,15.11,169.11,0.13,75.5,34.63
4,CIAT-BH-22-0517,360,Genbank,F25-2191,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,60,1,1,18,,,,,13.81,15.03,,,,
4,CIAT-BH-22-0519,363,Genbank,F25-2192,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,60,1,1,16,,,,,14.04,15.78,,,,
4,CIAT-BH-22-0521,366,Genbank,F25-2193,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,60,1,1,24,40.44,45.76,45.93,6.61,14.24,15.44,32.88,24.47,45.56,13.48
4,CIAT-BH-22-0528,1069,Breeding,F25-2166,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,30,64,1,1,203,33.51,87.61,4.58,12.97,13.67,15.51,178.31,0.62,61.79,43.19
4,CIAT-BH-22-1594,342,Genbank,F25-2185,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,60,1,1,270,35.01,88.19,5.01,13.19,14.18,15.19,185.41,1.65,77.18,37.18
4,CIAT-BH-22-1710,351,Genbank,F25-2188,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,60,1,1,9,35.31,86.78,4.93,12.75,14.0,15.29,178.34,-9.63,73.82,36.11
4,CIAT-BH-22-2365,354,Genbank,F25-2189,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,60,1,1,12,35.69,87.67,5.0,12.68,14.12,15.02,180.47,0.84,66.84,39.83
4,CIAT-BH-22-3572,357,Genbank,F25-2190,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,60,1,1,20,36.79,89.17,5.0,12.7,13.69,14.75,184.68,-1.06,154.85,20.76
4,CIAT-BH-22-3830,348,Genbank,F25-2187,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,60,1,1,6,40.51,97.36,5.64,14.42,13.88,15.44,202.78,0.76,75.1,40.8
4,CIAT-BR-06-1348,1066,Breeding,F25-2104,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,30,64,1,1,200,39.3,89.04,5.29,12.99,13.46,15.49,191.18,0.63,51.5,54.58
4,Cayman-Br-02-1752,95,Isabel Molina,F25-2640,Poales,Poaceae,Urochloa,interespecifico,Urochloa interespecifico,Grass,27,58,1,1,275,39.43,88.29,5.11,11.8,12.99,13.71,181.98,-4.2,50.17,50.22
4,Sample-8,101,Jacobo Arango/Alejandro Montoya,F25-0008,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,27,58,1,1,281,22.26,59.62,3.34,9.43,14.96,16.26,127.36,0.46,86.08,27.04
4,nan,98,Mauricio Sotelo,F25-2641,Fabales,Fabaceae,Gliricidia  ,sepium,Gliricidia sepium ,Shrub_Trees,27,58,1,1,278,37.63,78.54,5.15,11.77,13.66,16.15,167.9,-3.09,45.48,55.91
