no,center,id_lab,replication,id,genus,species,,family,order,functional_group,sampling_stage,dm ,ash/dm,om ,pc_dm,adf_dm,ndf_dm
No,CENTER,Internal ID lab (when possible),replication,Gene bank /Breeding program ID,Genus,Species,Tax Name,Family,Order,Functional Group,Sampling stage,"DM, %",Ash/DM,"OM, %","PC (%), DM","ADF, % DM","NDF, % DM"
165,ICARDA,82,3,58468,Medicago,polymorpha,Medicago polymorpha var. iraqi,Fabaceae,Fabales,Legume,,91.78,10.01,89.99,15.86,24.48245805,32.76312922
166,ICARDA,83,1,60016,vicia,narbonensis,Vicia narbonensis var. narbonensis,Fabaceae,Fabales,Legume,,92.28,13.6,86.4,22.11,39.79193758,53.32683138
167,ICARDA,83,2,60016,vicia,narbonensis,Vicia narbonensis var. narbonensis,Fabaceae,Fabales,Legume,,92.19,13.4,86.6,20.86,38.71352641,54.75648118
168,ICARDA,83,3,60016,vicia,narbonensis,Vicia narbonensis var. narbonensis,Fabaceae,Fabales,Legume,,90.48,13.57,86.43,22.55,39.65517241,55.16136163
169,ICARDA,84,1,60071,vicia,narbonensis,vicia narbonensis var. aegyptiaca,Fabaceae,Fabales,Legume,,91.25,10.77,89.23,24.79,33.78630137,54.10410959
170,ICARDA,84,2,60071,vicia,narbonensis,vicia narbonensis var. aegyptiaca,Fabaceae,Fabales,Legume,,91.48,10.71,89.29,23.65,33.84346305,52.4376913
171,ICARDA,84,3,60071,vicia,narbonensis,vicia narbonensis var. aegyptiaca,Fabaceae,Fabales,Legume,,91.33,10.76,89.24,24.05,33.68006132,52.87419249
172,ICARDA,85,1,60186,vicia,ervillia,vicia ervillia,Fabaceae,Fabales,Legume,,91.06,8.92,91.08,19.88,23.91829563,31.72633429
173,ICARDA,85,2,60186,vicia,ervillia,vicia ervillia,Fabaceae,Fabales,Legume,,90.82,8.87,91.13,20.45,21.94450562,31.45782867
174,ICARDA,85,3,60186,vicia,ervillia,vicia ervillia,Fabaceae,Fabales,Legume,,91.17,8.54,91.46,20.5,22.54030931,31.45771635
175,ICARDA,86,1,60186,vicia,ervillia,vicia ervillia,Fabaceae,Fabales,Legume,,92.31,8.06,91.94,16.42,31.75170621,50.21124472
176,ICARDA,86,2,60186,vicia,ervillia,vicia ervillia,Fabaceae,Fabales,Legume,,92.53,7.8,92.2,16.56,29.96865881,49.91894521
177,ICARDA,86,3,60186,vicia,ervillia,vicia ervillia,Fabaceae,Fabales,Legume,,91.15,7.5,92.5,16.6,30.01645639,49.47888097
178,ICARDA,87,1,60224,vicia,Sativa,vicia sativa subsp. Sativa,Fabaceae,Fabales,Legume,,91.61,8.85,91.15,21.61,30.86999236,45.78102827
179,ICARDA,87,2,60224,vicia,Sativa,vicia sativa subsp. Sativa,Fabaceae,Fabales,Legume,,91.47,9.47,90.53,20.43,31.31081229,45.29353887
180,ICARDA,87,3,60224,vicia,Sativa,vicia sativa subsp. Sativa,Fabaceae,Fabales,Legume,,91.45,9.31,90.69,21.22,30.62875888,47.74193548
181,ICARDA,88,1,61871,vicia,sativa,vicia sativa subsp. Sativa var. melanosperma,Fabaceae,Fabales,Legume,,93.52,11.72,88.28,20.54,32.33532934,57.46364414
182,ICARDA,88,2,61871,vicia,sativa,vicia sativa subsp. Sativa var. melanosperma,Fabaceae,Fabales,Legume,,93.59,10.86,89.14,20.89,32.18292553,57.75189657
183,ICARDA,88,3,61871,vicia,sativa,vicia sativa subsp. Sativa var. melanosperma,Fabaceae,Fabales,Legume,,93.62,11.52,88.48,20.71,32.43964965,58.53450117
184,ICARDA,89,1,62904,vicia,hybrida,vicia hybrida,Fabaceae,Fabales,Legume,,92.58,10.66,89.34,24.94,30.68697343,47.68848563
185,ICARDA,89,2,62904,vicia,hybrida,vicia hybrida,Fabaceae,Fabales,Legume,,92.57,10.66,89.34,24.57,31.41406503,48.00691369
186,ICARDA,89,3,62904,vicia,hybrida,vicia hybrida,Fabaceae,Fabales,Legume,,92.8,10.68,89.32,25.14,31.62715517,48.34051724
187,ICARDA,90,1,62904,vicia,hybrida,vicia hybrida,Fabaceae,Fabales,Legume,,93.68,10.25,89.75,19.77,35.35439795,47.70495303
188,ICARDA,90,2,62904,vicia,hybrida,vicia hybrida,Fabaceae,Fabales,Legume,,93.7,10.19,89.81,19.78,32.43329776,47.31056564
189,ICARDA,90,3,62904,vicia,hybrida,vicia hybrida,Fabaceae,Fabales,Legume,,93.73,10.15,89.85,,34.31131975,47.29542302
190,ICARDA,91,1,64105,vicia,noeana,vicia noeana,Fabaceae,Fabales,Legume,,92.04,13.51,86.49,21.41,31.84485007,33.61581921
191,ICARDA,91,2,64105,vicia,noeana,vicia noeana,Fabaceae,Fabales,Legume,,91.98,13.58,86.42,21.74,31.72428789,34.29006306
192,ICARDA,91,3,64105,vicia,noeana,vicia noeana,Fabaceae,Fabales,Legume,,92.01,14.26,85.74,21.6,34.19193566,33.21378111
193,ICARDA,92,1,64525,vicia,lutea,vicia lutea subsp. Vestita,Fabaceae,Fabales,Legume,,91.7,12.63,87.37,24.18,31.05779716,34.70010905
194,ICARDA,92,2,64525,vicia,lutea,vicia lutea subsp. Vestita,Fabaceae,Fabales,Legume,,91.79,12.71,87.29,25.4,31.28881142,35.17812398
195,ICARDA,92,3,64525,vicia,lutea,vicia lutea subsp. Vestita,Fabaceae,Fabales,Legume,,91.78,12.56,87.44,25.32,29.81041621,35.66136413
196,ICARDA,93,1,64525,vicia,lutea,vicia lutea subsp. Vestita,Fabaceae,Fabales,Legume,,91.6,11.84,88.16,30.41,26.59388646,30.87336245
197,ICARDA,93,2,64525,vicia,lutea,vicia lutea subsp. Vestita,Fabaceae,Fabales,Legume,,91.45,11.78,88.22,30.62,26.80153089,30.59595407
198,ICARDA,93,3,64525,vicia,lutea,vicia lutea subsp. Vestita,Fabaceae,Fabales,Legume,,91.68,11.84,88.16,30.07,24.16012216,30.81369983
199,ICARDA,94,1,64723,lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,,91.16,9.97,90.03,25.66,32.55813953,34.08293111
200,ICARDA,94,2,64723,lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,,91.25,10.06,89.94,25.26,31.24383562,32.40547945
201,ICARDA,94,3,64723,lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,,91.15,10.11,89.89,26.07,30.80636314,33.5490949
202,ICARDA,95,1,64830,lathyrus,cicera,Lathyrus cicera,Fabaceae,Fabales,Legume,,91.64,11.77,88.23,24.53,27.98996072,33.48974247
203,ICARDA,95,2,64830,lathyrus,cicera,Lathyrus cicera,Fabaceae,Fabales,Legume,,91.69,11.66,88.34,24.56,29.0435162,32.33722325
204,ICARDA,95,3,64830,lathyrus,cicera,Lathyrus cicera,Fabaceae,Fabales,Legume,,91.58,11.38,88.62,23.68,26.19567591,34.73465822
205,ICARDA,96,1,65080,lathyrus,ciliolatus,Lathyrus ciliolatus,Fabaceae,Fabales,Legume,,93,8.01,91.99,21.21,30.61290323,38.52688172
206,ICARDA,96,2,65080,lathyrus,ciliolatus,Lathyrus ciliolatus,Fabaceae,Fabales,Legume,,92.96,7.8,92.2,20.8,32.66996558,37.76893287
207,ICARDA,96,3,65080,lathyrus,ciliolatus,Lathyrus ciliolatus,Fabaceae,Fabales,Legume,,92.95,7.95,92.05,20.9,31.26412049,39.44055944
208,ICARDA,97,1,65343,lathyrus,aphaca,Lathyrus aphaca var. biflorus,Fabaceae,Fabales,Legume,,94.61,18.37,81.63,16.58,34.02388754,41.88774971
209,ICARDA,97,2,65343,lathyrus,aphaca,Lathyrus aphaca var. biflorus,Fabaceae,Fabales,Legume,,94.54,18.2,81.8,16.9,30.84408716,41.11487201
210,ICARDA,97,3,65343,lathyrus,aphaca,Lathyrus aphaca var. biflorus,Fabaceae,Fabales,Legume,,94.54,18.27,81.73,16.53,33.64713349,41.56970594
211,ICARDA,98,1,65349,lathyrus,aphaca,Lathyrus aphaca,Fabaceae,Fabales,Legume,,92.16,13.77,86.23,20.33,34.75477431,40.625
212,ICARDA,98,2,65349,lathyrus,aphaca,Lathyrus aphaca,Fabaceae,Fabales,Legume,,92.15,13.48,86.52,20.63,34.53065654,39.71785133
213,ICARDA,98,3,65349,lathyrus,aphaca,Lathyrus aphaca,Fabaceae,Fabales,Legume,,92.08,13.51,86.49,19.61,34.26368375,39.71546481
214,ICARDA,99,1,65378,lathyrus,gorgoni,Lathyrus gorgoni,Fabaceae,Fabales,Legume,,94.05,12.27,87.73,23.05,35.80010633,60.14885699
215,ICARDA,99,2,65378,lathyrus,gorgoni,Lathyrus gorgoni,Fabaceae,Fabales,Legume,,94.07,12.93,87.07,23.27,32.31636016,57.73360264
216,ICARDA,99,3,65378,lathyrus,gorgoni,Lathyrus gorgoni,Fabaceae,Fabales,Legume,,94.06,12.66,87.34,23.48,30.2679141,56.41080162
217,ICARDA,100,1,65416,lathyrus,blepharicarpus,Lathyrus blepharicarpus,Fabaceae,Fabales,Legume,,91.62,10.39,89.61,25.59,30.12442698,45.35036018
218,ICARDA,100,2,65416,lathyrus,blepharicarpus,Lathyrus blepharicarpus,Fabaceae,Fabales,Legume,,91.65,10.53,89.47,25.9,29.71085652,44.21167485
219,ICARDA,100,3,65416,lathyrus,blepharicarpus,Lathyrus blepharicarpus,Fabaceae,Fabales,Legume,,91.59,10.59,89.41,25.99,30.54918659,44.98307676
220,ICARDA,101,1,65421,lathyrus,aphaca,Lathyrus aphaca var. modestus,Fabaceae,Fabales,Legume,,93.65,16.25,83.75,18.32,36.94607581,48.67058195
221,ICARDA,101,2,65421,lathyrus,aphaca,Lathyrus aphaca var. modestus,Fabaceae,Fabales,Legume,,93.64,17.71,82.29,18.48,35.01708672,48.36608287
222,ICARDA,101,3,65421,lathyrus,aphaca,Lathyrus aphaca var. modestus,Fabaceae,Fabales,Legume,,93.68,17.19,82.81,19.19,35.56789069,49.32749787
223,ICARDA,102,1,65481,lathyrus,annuus,Lathyrus annuus,Fabaceae,Fabales,Legume,,92.24,11.84,88.16,21.54,38.93104944,64.55984389
224,ICARDA,102,2,65481,lathyrus,annuus,Lathyrus annuus,Fabaceae,Fabales,Legume,,92.26,11.58,88.42,21.43,38.58660308,67.54823325
225,ICARDA,102,3,65481,lathyrus,annuus,Lathyrus annuus,Fabaceae,Fabales,Legume,,92.11,11.75,88.25,22.49,40.53848659,67.3216806
226,ICARDA,103,1,65503,lathyrus,aphaca,lathyrus aphaca var. aphaca,Fabaceae,Fabales,Legume,,93.14,13.52,86.48,20.25,29.89048744,55.08911316
227,ICARDA,103,2,65503,lathyrus,aphaca,lathyrus aphaca var. aphaca,Fabaceae,Fabales,Legume,,93.15,13.65,86.35,20.52,29.04991948,55.82393988
228,ICARDA,103,3,65503,lathyrus,aphaca,lathyrus aphaca var. aphaca,Fabaceae,Fabales,Legume,,93.11,13.25,86.75,20.17,29.38459886,52.99108581
229,ICARDA,104,1,65586,lathyrus,chrysanthus,Lathyrus chrysanthus,Fabaceae,Fabales,Legume,,92.52,12.39,87.61,23.23,28.89105058,44.00129702
230,ICARDA,104,2,65586,lathyrus,chrysanthus,Lathyrus chrysanthus,Fabaceae,Fabales,Legume,,92.54,12.36,87.64,24.18,31.24054463,41.72249838
231,ICARDA,104,3,65586,lathyrus,chrysanthus,Lathyrus chrysanthus,Fabaceae,Fabales,Legume,,92.62,12.25,87.75,23.65,34.26905636,44.19131937
232,ICARDA,105,1,65642,lathyrus,aphaca,Lathyrus aphaca var. affinis,Fabaceae,Fabales,Legume,,93.15,12.92,87.08,19.68,31.32581857,52.12023618
233,ICARDA,105,2,65642,lathyrus,aphaca,Lathyrus aphaca var. affinis,Fabaceae,Fabales,Legume,,93.13,12.99,87.01,19.45,32.26672393,53.63470418
234,ICARDA,105,3,65642,lathyrus,aphaca,Lathyrus aphaca var. affinis,Fabaceae,Fabales,Legume,,93.19,12.99,87.01,20,32.03133383,49.79075008
235,ICARDA,106,1,65722,lathyrus,aphaca,Lathyrus aphaca var. floribundus,Fabaceae,Fabales,Legume,,94.17,14.06,85.94,18.16,37.15620686,59.8173516
236,ICARDA,106,2,65722,lathyrus,aphaca,Lathyrus aphaca var. floribundus,Fabaceae,Fabales,Legume,,94.16,13.97,86.03,18.88,37.81860663,65.87723025
237,ICARDA,106,3,65722,lathyrus,aphaca,Lathyrus aphaca var. floribundus,Fabaceae,Fabales,Legume,,94.11,13.97,86.03,17.99,36.59547338,66.34789077
238,ICARDA,107,1,65739,lathyrus,inconspicuus,Lathyrus inconspicuus,Fabaceae,Fabales,Legume,,93.62,8.31,91.69,16.28,29.54496902,40.25849178
239,ICARDA,107,2,65739,lathyrus,inconspicuus,Lathyrus inconspicuus,Fabaceae,Fabales,Legume,,93.64,8.37,91.63,16.39,29.37847074,42.0119607
240,ICARDA,107,3,65739,lathyrus,inconspicuus,Lathyrus inconspicuus,Fabaceae,Fabales,Legume,,93.76,8.42,91.58,16.34,28.34897611,41.96885666
241,ICARDA,108,1,65841,lathyrus,aphaca,Lathyrus aphaca var. pseudoaphaca,Fabaceae,Fabales,Legume,,92.87,20.81,79.19,19.94,37.8809088,46.79659739
242,ICARDA,108,2,65841,lathyrus,aphaca,Lathyrus aphaca var. pseudoaphaca,Fabaceae,Fabales,Legume,,92.94,20.99,79.01,20.46,40.11190015,44.6309447
243,ICARDA,108,3,65841,lathyrus,aphaca,Lathyrus aphaca var. pseudoaphaca,Fabaceae,Fabales,Legume,,92.86,20.9,79.1,20.05,38.69265561,45.73551583
244,ICARDA,109,1,65894,lathyrus,pseudocicera,Lathyrus pseudocicera,Fabaceae,Fabales,Legume,,92.31,10.2,89.8,20.56,35.66244177,48.09879753
245,ICARDA,109,2,65894,lathyrus,pseudocicera,Lathyrus pseudocicera,Fabaceae,Fabales,Legume,,92.36,10.27,89.73,21.27,34.8852317,46.8601126
246,ICARDA,109,3,65894,lathyrus,pseudocicera,Lathyrus pseudocicera,Fabaceae,Fabales,Legume,,92.4,10.25,89.75,20.91,36.37445887,48.16017316
247,ICARDA,110,1,65915,lathyrus,vinealis,Lathyrus vinealis ,Fabaceae,Fabales,Legume,,92.51,7.9,92.1,16.68,29.75894498,42.27651065
248,ICARDA,110,2,65915,lathyrus,vinealis,Lathyrus vinealis ,Fabaceae,Fabales,Legume,,92.56,7.96,92.04,16.78,29.74286949,44.43604149
249,ICARDA,110,3,65915,lathyrus,vinealis,Lathyrus vinealis ,Fabaceae,Fabales,Legume,,92.58,7.96,92.04,17.06,31.75631886,44.06999352
250,ICARDA,111,1,65922,lathyrus,cassius,Lathyrus cassius,Fabaceae,Fabales,Legume,,92.01,13.06,86.94,24.45,34.59406586,43.1909575
251,ICARDA,111,2,65922,lathyrus,cassius,Lathyrus cassius,Fabaceae,Fabales,Legume,,91.65,12.94,87.06,25.71,34.8172395,41.1238407
252,ICARDA,111,3,65922,lathyrus,cassius,Lathyrus cassius,Fabaceae,Fabales,Legume,,92.1,13.03,86.97,25.43,35.62432139,42.30184582
253,ICARDA,112,1,66399,trifolium,boissieri,Trifolium boissieri,Fabaceae,Fabales,Legume,,94.3,6.54,93.46,12.15,49.61823966,54.07211029
254,ICARDA,112,2,66399,trifolium,boissieri,Trifolium boissieri,Fabaceae,Fabales,Legume,,94.31,6.64,93.36,12.18,47.84222246,54.52232001
255,ICARDA,112,3,66399,trifolium,boissieri,Trifolium boissieri,Fabaceae,Fabales,Legume,,94.24,6.64,93.36,12.26,48.18548387,53.7139219
256,ICARDA,113,1,66401,trifolium,clypeatum,Trifolium clypeatum,Fabaceae,Fabales,Legume,,92.99,12.09,87.91,15.4,42.13356275,55.10269921
257,ICARDA,113,2,66401,trifolium,clypeatum,Trifolium clypeatum,Fabaceae,Fabales,Legume,,92.91,11.61,88.39,14.97,41.77160693,55.75287913
258,ICARDA,113,3,66401,trifolium,clypeatum,Trifolium clypeatum,Fabaceae,Fabales,Legume,,92.93,11.71,88.29,15.42,41.13849134,56.68782955
259,ICARDA,114,1,66409,trifolium,tomentosum,Trifolium tomentosum ,Fabaceae,Fabales,Legume,,93.2,15.26,84.74,16.17,34.56008584,48.01502146
260,ICARDA,114,2,66409,trifolium,tomentosum,Trifolium tomentosum ,Fabaceae,Fabales,Legume,,93.03,14.7,85.3,16.02,36.43985811,48.07051489
261,ICARDA,114,3,66409,trifolium,tomentosum,Trifolium tomentosum ,Fabaceae,Fabales,Legume,,92.92,14.55,85.45,15.38,35.10546707,48.24580284
262,ICARDA,115,1,66411,trifolium,stellatum,trifollium stellatum,Fabaceae,Fabales,Legume,,93.83,10.59,89.41,11.92,44.87903656,51.45475861
263,ICARDA,115,2,66411,trifolium,stellatum,trifollium stellatum,Fabaceae,Fabales,Legume,,93.75,10.4,89.6,11.23,45.28,52.128
264,ICARDA,115,3,66411,trifolium,stellatum,trifollium stellatum,Fabaceae,Fabales,Legume,,93.78,10.06,89.94,11.55,44.95628066,50.6078055
265,ICARDA,116,1,66420,trifolium,purpureum,Trifolium purpureum,Fabaceae,Fabales,Legume,,92.41,13.37,86.63,13.55,39.40049778,43.4152148
266,ICARDA,116,2,66420,trifolium,purpureum,Trifolium purpureum,Fabaceae,Fabales,Legume,,92.43,13.15,86.85,13.08,39.47852429,42.3347398
267,ICARDA,116,3,66420,trifolium,purpureum,Trifolium purpureum,Fabaceae,Fabales,Legume,,92.45,12.96,87.04,13.02,39.29691725,40.47593294
268,ICARDA,117,1,66425,trifolium,argutum,trifolium argutum,Fabaceae,Fabales,Legume,,92.13,15,85,16.19,34.36448497,43.33007707
269,ICARDA,117,2,66425,trifolium,argutum,trifolium argutum,Fabaceae,Fabales,Legume,,92.09,14.8,85.2,16.76,34.95493539,43.1642958
270,ICARDA,117,3,66425,trifolium,argutum,trifolium argutum,Fabaceae,Fabales,Legume,,92.03,14.52,85.48,16.42,35.07551885,42.74693035
271,ICARDA,118,1,66472,trifolium,anatolicum,trifolium anatolicum,Fabaceae,Fabales,Legume,,93.58,16.27,83.73,18.64,39.89100235,45.2660825
272,ICARDA,118,2,66472,trifolium,anatolicum,trifolium anatolicum,Fabaceae,Fabales,Legume,,93.61,16.14,83.86,18.96,42.43136417,44.15126589
273,ICARDA,118,3,66472,trifolium,anatolicum,trifolium anatolicum,Fabaceae,Fabales,Legume,,93.65,15.92,84.08,19.55,43.65189536,42.65883609
274,ICARDA,119,1,66532,trifolium,echinatum,Trifolium echinatum,Fabaceae,Fabales,Legume,,92.11,14.59,85.41,16.23,40.47334709,49.36488981
275,ICARDA,119,2,66532,trifolium,echinatum,Trifolium echinatum,Fabaceae,Fabales,Legume,,92.18,14.93,85.07,16.61,39.3686266,48.54632241
276,ICARDA,119,3,66532,trifolium,echinatum,Trifolium echinatum,Fabaceae,Fabales,Legume,,92.14,15.03,84.97,16.33,39.60277838,48.91469503
277,ICARDA,120,1,66590,trifolium,angustifolium,Trifolium angustifolium,Fabaceae,Fabales,Legume,,92.98,14.38,85.62,15.52,45.9883846,48.75241988
278,ICARDA,120,2,66590,trifolium,angustifolium,Trifolium angustifolium,Fabaceae,Fabales,Legume,,93.04,14.16,85.84,15.22,46.10920034,47.42046432
279,ICARDA,120,3,66590,trifolium,angustifolium,Trifolium angustifolium,Fabaceae,Fabales,Legume,,93.07,14.16,85.84,14.98,46.59933383,48.7697432
280,ICARDA,121,1,66656,trifolium,globosum,Trifolium globosum,Fabaceae,Fabales,Legume,,92.27,14.22,85.78,14.55,34.97344749,38.91839168
281,ICARDA,121,2,66656,trifolium,globosum,Trifolium globosum,Fabaceae,Fabales,Legume,,92.63,14.69,85.31,14.55,36.29493685,38.42167764
282,ICARDA,121,3,66656,trifolium,globosum,Trifolium globosum,Fabaceae,Fabales,Legume,,92.53,14.61,85.39,15.3,37.79314817,39.67361937
283,ICARDA,122,1,66708,trifolium,resupinatum,Trifolium resupinatum var. resupinatum,Fabaceae,Fabales,Legume,,91.26,15.83,84.17,16.62,27.8654394,29.42143327
284,ICARDA,122,2,66708,trifolium,resupinatum,Trifolium resupinatum var. resupinatum,Fabaceae,Fabales,Legume,,91.75,16.17,83.83,16.74,24.81743869,28.7520436
285,ICARDA,122,3,66708,trifolium,resupinatum,Trifolium resupinatum var. resupinatum,Fabaceae,Fabales,Legume,,90.56,14.99,85.01,16.74,26.65636042,29.16298587
286,ICARDA,123,1,66728,trifolium,hybridum,Trifolium hybridum,Fabaceae,Fabales,Legume,,94.17,18.67,81.33,16.02,37.30487416,45.04619306
287,ICARDA,123,2,66728,trifolium,hybridum,Trifolium hybridum,Fabaceae,Fabales,Legume,,94.28,18.75,81.25,16.62,39.08570216,45.08909631
288,ICARDA,123,3,66728,trifolium,hybridum,Trifolium hybridum,Fabaceae,Fabales,Legume,,94.23,18.73,81.27,16.43,36.78234108,44.94322403
289,ICARDA,124,1,66736,trifolium,leucanthum,Trifolium leucanthum,Fabaceae,Fabales,Legume,,92.22,19.43,80.57,18.78,33.12730427,37.46475819
290,ICARDA,124,2,66736,trifolium,leucanthum,Trifolium leucanthum,Fabaceae,Fabales,Legume,,92.03,19.45,80.55,18.14,29.72943605,38.63957405
291,ICARDA,124,3,66736,trifolium,leucanthum,Trifolium leucanthum,Fabaceae,Fabales,Legume,,91.97,19.3,80.7,18.23,29.58573448,37.2621507
292,ICARDA,125,1,66740,trifolium,sp.,Trifolium sp.,Fabaceae,Fabales,Legume,,93.46,10.93,89.07,19.65,44.36122405,51.30537128
293,ICARDA,125,2,66740,trifolium,sp.,Trifolium sp.,Fabaceae,Fabales,Legume,,93.27,10.71,89.29,20.66,42.06068404,52.09606519
294,ICARDA,125,3,66740,trifolium,sp.,Trifolium sp.,Fabaceae,Fabales,Legume,,93.55,10.71,89.29,20.1,41.42169963,51.08498129
295,ICARDA,126,1,66745,trifolium,plebeium,Trifolium plebeium,Fabaceae,Fabales,Legume,,93.04,11.93,88.07,18.14,27.63327601,44.38950989
296,ICARDA,126,2,66745,trifolium,plebeium,Trifolium plebeium,Fabaceae,Fabales,Legume,,93.07,11.8,88.2,19.08,28.85999785,44.18179865
297,ICARDA,126,3,66745,trifolium,plebeium,Trifolium plebeium,Fabaceae,Fabales,Legume,,93.1,12.17,87.83,18.3,26.80988185,44.26423201
298,ICARDA,127,1,66778,trifolium,clusii,Trifolium clusii,Fabaceae,Fabales,Legume,,92.47,16.89,83.11,20.49,34.6058181,49.23759057
299,ICARDA,127,2,66778,trifolium,clusii,Trifolium clusii,Fabaceae,Fabales,Legume,,92.52,16.59,83.41,21.52,32.78210117,47.13575443
300,ICARDA,127,3,66778,trifolium,clusii,Trifolium clusii,Fabaceae,Fabales,Legume,,92.47,16.53,83.47,21.17,34.0651022,49.39980534
301,ICARDA,128,1,66813,trifolium,hirtum,Trifolium hirtum,Fabaceae,Fabales,Legume,,93.17,20.17,79.83,22.14,27.18686272,43.21133412
302,ICARDA,128,2,66813,trifolium,hirtum,Trifolium hirtum,Fabaceae,Fabales,Legume,,93.12,20.32,79.68,22.81,27.53436426,43.56743986
303,ICARDA,128,3,66813,trifolium,hirtum,Trifolium hirtum,Fabaceae,Fabales,Legume,,93.14,20.12,79.88,22.39,26.83057763,44.95383294
304,ICARDA,129,1,66844,trifolium,pilulare,Trifolium pilulare,Fabaceae,Fabales,Legume,,91.86,13.65,86.35,20.7,32.96320488,50.52253429
305,ICARDA,129,2,66844,trifolium,pilulare,Trifolium pilulare,Fabaceae,Fabales,Legume,,91.84,13.53,86.47,20.25,32.21907666,49.07447735
306,ICARDA,129,3,66844,trifolium,pilulare,Trifolium pilulare,Fabaceae,Fabales,Legume,,91.87,13.31,86.69,20.22,34.52704909,51.3334059
307,ICARDA,130,1,66860,trifolium,spumosum,Trifolium spumosum,Fabaceae,Fabales,Legume,,92.41,13.43,86.57,19.35,28.35190997,39.33556974
308,ICARDA,130,2,66860,trifolium,spumosum,Trifolium spumosum,Fabaceae,Fabales,Legume,,92.6,13.52,86.48,19.37,29.28725702,40.14038877
309,ICARDA,130,3,66860,trifolium,spumosum,Trifolium spumosum,Fabaceae,Fabales,Legume,,92.59,13.57,86.43,19.38,29.48482558,39.8963171
310,ICARDA,131,1,66898,trifolium,aureum,Trifolium aureum,Fabaceae,Fabales,Legume,,92.83,11.62,88.38,20.07,45.05009157,52.93547345
311,ICARDA,131,2,66898,trifolium,aureum,Trifolium aureum,Fabaceae,Fabales,Legume,,92.95,11.34,88.66,19.99,44.92738031,53.32974718
312,ICARDA,131,3,66898,trifolium,aureum,Trifolium aureum,Fabaceae,Fabales,Legume,,92.89,11.29,88.71,19.26,43.35235224,55.80794488
313,ICARDA,132,1,66908,trifolium,pratense,Trifolium pratense,Fabaceae,Fabales,Legume,,93.39,17.01,82.99,18.51,36.60991541,48.15290716
314,ICARDA,132,2,66908,trifolium,pratense,Trifolium pratense,Fabaceae,Fabales,Legume,,93.42,16.86,83.14,18.94,38.21451509,45.72896596
315,ICARDA,132,3,66908,trifolium,pratense,Trifolium pratense,Fabaceae,Fabales,Legume,,93.38,16.67,83.33,18.11,37.12786464,47.61190833
316,ICARDA,133,1,66978,trifolium,antiabense,Trifolium antiabense,Fabaceae,Fabales,Legume,,93.4,13.19,86.81,21.74,29.3254818,39.95717345
317,ICARDA,133,2,66978,trifolium,antiabense,Trifolium antiabense,Fabaceae,Fabales,Legume,,93.4,13.14,86.86,21.81,30.59957173,40.38543897
318,ICARDA,133,3,66978,trifolium,antiabense,Trifolium antiabense,Fabaceae,Fabales,Legume,,93.32,13.12,86.88,20.99,31.9331333,38.85555079
319,ICARDA,134,1,67010,trifolium,dasyurum,Trifolium dasyurum,Fabaceae,Fabales,Legume,,92.25,11.43,88.57,15.35,48.95392954,61.66937669
320,ICARDA,134,2,67010,trifolium,dasyurum,Trifolium dasyurum,Fabaceae,Fabales,Legume,,92.24,11.73,88.27,15.75,49.8048569,57.36123157
321,ICARDA,134,3,67010,trifolium,dasyurum,Trifolium dasyurum,Fabaceae,Fabales,Legume,,92.34,12.24,87.76,16.08,47.13017111,60.93783842
322,ICARDA,135,1,67059,trifolium,bullatum,Trifolium bullatum,Fabaceae,Fabales,Legume,,92.71,12.92,87.08,20.3,34.99083163,64.96602308
323,ICARDA,135,2,67059,trifolium,bullatum,Trifolium bullatum,Fabaceae,Fabales,Legume,,92.68,12.73,87.27,20.85,35.78981442,65.92576608
324,ICARDA,135,3,67059,trifolium,bullatum,Trifolium bullatum,Fabaceae,Fabales,Legume,,92.7,12.74,87.26,19.95,33.41963323,63.59223301
325,ICARDA,136,1,67060,trifolium,scutatum,Trifolium scutatum,Fabaceae,Fabales,Legume,,92.2,14.05,85.95,17.88,27.28850325,49.22993492
326,ICARDA,136,2,67060,trifolium,scutatum,Trifolium scutatum,Fabaceae,Fabales,Legume,,92.15,13.96,86.04,17.39,25.25230602,44.49267499
327,ICARDA,136,3,67060,trifolium,scutatum,Trifolium scutatum,Fabaceae,Fabales,Legume,,92.16,13.95,86.05,17.11,27.18098958,46.46267361
328,ICARDA,137,1,67148,trifolium,brachycarpum,Trifolium brachycarpum,Fabaceae,Fabales,Legume,,92.29,14.17,85.83,16.66,53.70029256,57.34099036
329,ICARDA,137,2,67148,trifolium,brachycarpum,Trifolium brachycarpum,Fabaceae,Fabales,Legume,,92.21,14.35,85.65,16.3,55.04825941,55.52543108
330,ICARDA,137,3,67148,trifolium,brachycarpum,Trifolium brachycarpum,Fabaceae,Fabales,Legume,,92.27,14.34,85.66,16.45,54.64397963,56.17210361
